users	status	date	clean_log	i
Sammy Eliza	Needs Maintenance	8/15/2016	We really enjoyed finding this as we were just adventuring the mine and found it, did not know there was one in there as we do not have service up here. The log book was absolutely soaked but it was still a great experience. We left a bread tab with today's date August 15 2016 and cleaned up the other souvenirs left in the location that were a mess something might have gotten into it. TFTC.	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
white hair kids	Found it	7/13/2014	Found it!!! fished this area for years and never knew this cave was here. Cache was dry and in good shape.TFTC	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
Fly Fisher Man	Needs Maintenance	5/30/2014	The cave is filled with ice and water. I stood on the outside and peered in but did not feel safe. could not tell h0w deep floor was under ice and water. If the cache is on the floor im sure its under water. Up on a fishing vacation, will check next year	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
ladylorl	Found it	9/18/2011	This was the best of the ones we found up here.Nice boat ride got a great fish that the Cache ont hard to find But you have to love Bats Took the trail to the top nice walk Talked with sandjquick very nice people	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
tinkertown tom	Found it	9/2/2011	a nice day to be on the lake,found the cache,signed the log,seen some bats hanging in the mineshaft,an excellent hide.met the cache owners in town,TFTC	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
CacheShadow	Publish Listing	8/29/2011	Published	https://www.geocaching.com/geocache/GC32GX7_mine-your-surroundings
TheBryantFamily	Found it	8/6/2010	Up in cleve area to get a 3d ultrasound... seeing what the new baby is. Brought our Geomate.Jr, which took us right to this cache. Container appeared to be in good shape, contents dry, we signed log and left a sig token. Didn't realize the cache was archived until now. Oh, and by the way... "IT'S A GIRL!" TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
pfatsie	Found it	8/2/2010	Found while out with gardenmuffy. The cache is still there so we signed the log. Did not realize until we got home that it has been archived. TFTC!!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
gardenmuffy	Found it	8/2/2010	Nothing in container to keep moving, Found while out on an evening cache hunt with pfatsie. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
The O'Hara Cache Crew	Archive	7/2/2010	Looks like all the prisoners have escaped time for a new cache. Thanks for visiting.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
theAbuelo	Found it	6/22/2010	Visiting from Salt Lake City, Utah on a business trip. Love this area. Definitely better than caching in the desert all the time. Thanks for adding to the adventure.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
cachergirl27	Found it	6/12/2010	Quick and easy hike in & find today. This was the Traditional Regular stop for our Conquer the Icons Run! TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
scuba	Found it	6/12/2010	Nice area. Not to hard to find. good cache thanks	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
HelloMailBox?	Found it	6/7/2010	Found after work so there we no muggles around. Got to the stream and thought how badly this could be, but did make it back and forth slowly. Thanks for the quick cache! Signed log and took Disney mini-Frisbees.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
the hiking viking	Found it	5/28/2010	Got a surprise extra day off from work this fine Friday so Frenchie invited me to cache with her during her lunch hour since she still had to work. Neener. Just dropped her back off at work after grabbing lunch and 3 caches. I still have some time so I'm grabbing some more caches in the area, this being one of them. Got to the cache site quick enough and as I was crossing the water something jumped into the water to my left, something big. Couldn't put my eye on it so on to the cache I went. Found cache, put it back, then walked quietly back to the creek to see if I could spot what was in there. And I did see it.... A giant northern water snake. Was huge! I actually tried to catch it, to take his picture but he was having nothing of that, very skitterish, couldn't get close. Too bad, he was a beauty. TFTC! the hiking viking Akron, Ohio	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
tnicklas	Found it	5/27/2010	TNLN SL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
hwa3	Found it	5/16/2010	Found it! TFTC TNLN SL HWA3andJA	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
SirCaliban	Found it	4/29/2010	Found with my friend Andy after work.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
LMerlot	Found it	4/23/2010	Dstricker and I out on a weekend caching trip! TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
dstricker	Found it	4/23/2010	TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
The Busy Bee	Found it	4/23/2010	Left work and was there in 10 minutes, I can see if from my work window. Left skateboard, ring and BEE and three eatstayplay tokens, took happy purple person left by Chris K in Geauga. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
MarcoandMCia	Found it	4/23/2010	found today, no pirates in the cache to save today....Aaaarrrggh! SL, TNLN, re-hid well, TFTC!! Lovey Pigs Newark, Ohio	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
W8TTS	Found it	4/9/2010	It's supposed to be Spring, but it's snowing! Oh well, it is Northeastern Ohio. What's a little snow and cold wind. Lets go caching! And, we did. TFTC/TFTF TNLNSL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
ak8b	Found it	4/9/2010	Out caching with Ted and Steve today on this not so spring like day. Thanks!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
n8lgp	Found it	4/9/2010	Out `cachin with the guys today in the snow----YUK !!! TFTC---Thanks for the FUN !!!---N8LGP ( Steve )	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
winslpr	Found it	4/1/2010	Out caching on April Fools day; how appropriate. Found this rather quickly, but no pirates left. TFTC SL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
American-Punk	Found it	3/16/2010	Nice little walk	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
flyfish1	Found it	12/2/2009	Out caching on a dreary, drizzly, day. From the direction that I approached, I need to make a stream crossing. There was a very shallow portion of the stream where I decided NOT to cross, because it was wide and I didn't see any way to get across without getting my feet wet. So, I went down to another part of the stream where there were some large rocks I could use. Well to make a story short, the water was MUCH deeper where the rocks were located, the rocks were wet because it was raining, and go figure... I ended up in water over my knees. After getting across I found the cache without a problem, but didn't have a pen to sign the log. I had one in my back pocket when I left the car, so the pen evidently ended up in the creek. To top it off, the cache didn't have a pen in it, which was unfortunate, because it had enough room to store about 100 pens. Oh well... I had to laugh and say to myself "now that's real geocaching". Being that I was already soaked, I didn't even look for a dry way back across the stream... just walked right through the part that was only ankle deep. All in all, it was a lot of fun. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
HippoMaMa	Found it	11/12/2009	Time to replenish.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
loftongal	Found it	11/12/2009	Wow! No pirates left here either. :( Everyone watch your booty! TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Taskmaster	Found it	11/8/2009	Thanks for the hide. wanted to clear the area before the snow.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Greenwave81	Found it	10/30/2009	A great cache while staying at the Skyline Hotel. Will try to add some swag on Monday before i head back west. Came from the East and had to navigate a thick tree trunk over a small creek. Most kids will do fine. I ended up with one wet shoe. SL TN LN	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
coasternut	Found it	10/27/2009	TFTC. Found today at 5:25. TNLNSL. thnx, coasternut	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
BUFFALO MAN & FRAN	Found it	10/26/2009	Found while caching around not far from home and enjoying the fall colors.. They have all escaped. Thanks for the cache. B&F	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
RustyRats	Found it	10/18/2009	TFTC !!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
pirateRACE	Found it	10/10/2009	Travelling to the cache we hit shore. Had to detour due to high waters. Glad we didn't leave this one a DNF. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
TJPJ	Found it	10/7/2009	Quick find. Easy parking close by. Cache container mostly MT. T4TC TJPJ Tom & Phyllis	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Fourtenner	Found it	9/18/2009	I logged this nice hide while caching in the area with my son (Hunster) and my sister and her husband (2~Sherlocks). To bad our weather cannot be like it was today on a year round basis. It was fantastic. Thanks for the fun cache and the smiley. TNLN SL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Hunster	Found it	9/18/2009	Found this nice hide while on a family cache run with my Aunt & Uncle, "2~Sherlocks" and my Dad, "Fourtenner". Thanks for the fun hunt along with the smiley. TFTC TNLN SL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
2~Sherlocks	Found it	9/18/2009	We're from Springfield, IL visiting our brother Fourtenner who lives in Warren, OH. His son, Hunster, from NC is also visiting. Since we are having such lovely weather, we all decided to do a cache run toward Cleveland. Found this cache in good condition. SL TNLN TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Tprints	Found it	9/12/2009	Finally decided to catch up on my old logs. The oldest caches which are from 2009 come first. This one was after the "Swing for the Seats" event with MommyTP and UCCachers who have already logged these. This was the last cache of the day for us. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Mrs.uccacher	Found it	9/12/2009	Logging caches that I found with uccacher before I created my own account. Thanks for the cache!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Crystal Dawns	Found it	9/12/2009	Quick find with the "Green Monster" Team during the Event. Wksend (Tom and Vickie) Dreadnaught (Al) and Me (Sue). Had an awesome time running bases.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Wksend	Found it	9/12/2009	Found this one while out after the SFTS event with Dreadnaught and Crystal Dawns TFTH	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
MommyTP	Found it	9/12/2009	Out caching after the event with uccachers and TPrints. We found it, or rather TPrints did.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
meriadoc2003	Found it	9/12/2009	Mrs. TREASURETROLL was the first one in line to find this one. TFTC.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
booboo_1	Found it	9/12/2009	Out caching with Arrowhawk for the weekend while here for an event. Grabbed this early in the morning while the ground was still very wet. Enjoyed the walk though. Lots of deer out this morning. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Dreadnaught	Found it	9/12/2009	Found with Crystal Dawns and Wksend after the Swing for the Seats event. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Dave w/o id	Found it	9/12/2009	A nice cache in Independence. Heading for the event and snagged this along the route. Thanks	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
uccacher	Found it	9/12/2009	Out night caching with Tprints and MommyTP after the "Swing for the Seats" event. This was our last cache of the day. We ended up with 62 finds while Tprints and Mom found a little less because they had several of the ones that we logged. They were nice enough to wait while we did those. Then again, I was driving so they didn't have a choice . After crossing the gross water, Tprints made a quick find. Thanks for the cache.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
lindsychris	Found it	9/12/2009	One of 45 caches found today before, during, and after the Swing for the Seats event. This was our 4th time attending the event, and as usual, Serenity Now & Finding Fraggle Rock did an AMAZING job and we had a great time all weekend!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
treasuretrolls	Found it	9/12/2009	Grabbed this one while out with Meridac2003, Dave w/o I.D., and Smagster.STL, TFTH	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Smagster	Found it	9/12/2009	Quick find for our group today on the way to the event. Thanks for the fun hide.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Arrowhawk	Found it	9/12/2009	Here in Ohio with booboo_1 for the swing for the seats Event. We were grabbing as many caches as we could today. Nice hide! TFTC!!!:)	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
crayrat	Didn't find it	8/26/2009	Out with team Hawkeye today looking for 4 found 2,still a good way to spend an off day. We were probly very close to this one too just blind as bats LOL.. Will try again... thanks, C.Ray CRAYRAT	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Little Hunters	Found it	8/23/2009	Thank you - we had some fun with this one. Terrain for us included plenty of grasshoppers and a log walk across the little stream. ("Whatever you do, don't fall in the green goo!") We tried to load the cache up a bit for little ones to find. Thanks!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
ziemer	Found it	8/21/2009	Stopped by on my way home from work. There was some kind of grasshopper gathering because walking through the grass and weeds, they were flying everywhere. Got to the cache area and ran into a couple of kids wading in the stream catching frogs and SNAKES! They said hi and moved on. Once the left, I found the cache and signed the log. I was sad that I did not have anything large to trade, there was lots of room in the container. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
pt6arnum	Found it	7/24/2009	Take a trash bag, this place could use some CITO. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Team Bubba IA	Found it	7/17/2009	TFTC Team Bubba	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Team RAGAR	Found it	7/8/2009	[b]Find # 3051 2010 HRS 3 of 3 Today. Cache Condition:[green]Good, log book is dry, four prisoners remain.[/green][/b] "Oh great they have a Cave Troll" We weighed anchor to the east and snuck in all quiet and all to find the big fat cave trolls were asleep after eating one of the villagers. With managed to sneak one of the villagers out as we left but did not have time to identify him. Stay tuned...... Check out [b][green]geo[/green][orange]chums[/orange][/b] for forums, fun and more. http://www.geochums.com [b]The Greatest Caches of Northeast Ohio[/b] http://www.geocaching.com/bookmarks/view.aspx?guid=64f2537c-4e67-423b-8d9d-796f76fc25a8 [b]TFTC RAGAR-Rich Bedford, Ohio [red]U[/red][blue]S[/blue][red]A[red] [brown]Remember the Lorax![/brown][/b]	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
RexC	Found it	7/7/2009	We have placed GC1V2NB Sam of Salarium cache so we are claiming another smiley.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Zookeepers4	Found it	7/4/2009	Here for a soccer tournament from Syracuse New York. Nice hiding place. Thanks	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
thecachebugg	Found it	6/29/2009	tftc but the container had nothing in it except 3 35mm film bottles and 2 logs. dont quite understand the pirates deal. hum?	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Buck Schwartz	Found it	5/27/2009	Vito has a new hiding spot. Thanks for the extra smiley. Vito GC1RYDH	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
mtgoebel	Found it	5/26/2009	Found this one on my day off. Signed log and took no prisoners. TFTC.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
happyyeti	Found it	5/20/2009	Out with LP5324 before the event picking up a few caches. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
lp5324	Found it	5/20/2009	Out with Happyyeti, on a nice afternoon, trying for a few finds before going to the Sittin’ Round; Talkin’ Cache Event. I found the cache, took nothing, left nothing and signed the log. Thanks for providing the caching experience.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
anet	Found it	5/17/2009	This was indeed a dangerous mission! There were no trolls in sight, but we could hear them rustling through the leaves. When we came upon the hiding area, we had to walk the plank to reach the secret hideaway! Success! We found the prisoners and were lucky enough to release one and make our getaway. Once we get him talking, we'll post more about his identity. Thanks for this creative mission! T: Prisoner L: Nothing SL	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
bo_bo	Found it	5/16/2009	Quick find on a beautiful day. Thanks for the hide.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
n8bhu	Found it	5/14/2009	Found 16 out of 16 today. Not bad working by myself. TFTC 2 b 1 ask 1 www.freemason.com	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
zmancartfan	Found it	5/14/2009	Decided to smuggle some lunch to the trolls today since it was such a nice day and my own daytime prison left the lock open. My hands were full so I didn't rescue anybody, but I did sign the log. TFTC! TNLNSL.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Geo-Sarge	Found it	5/9/2009	Yarr! Made it past the trolls and rescued a pirate. As soon as we locate a safe haven will post the location. Yarr! SLTNLN	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Buck Schwartz	Found it	4/27/2009	We were successful with the escape of one pirate while the trolls were busy. Our next communication will include the new secret location of this escapee.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
the jester & granny	Found it	4/25/2009	Had to make sure this was what I found by the cache owners. Sometimes it is hard to keep track of caches that are found the same areas (old age?) I have a released prisoner but no name / rank / or seral number The Jester & Granny & Brother	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Muddy Dawgs	Found it	4/25/2009	Not sure yet who we got and whether it be a pirate or villager. Mum's the word - he/she isn't talking. Once we can get this guy to tell us who she/he be, maybe we'll be finding a new home for the luber. We had to stop and check out the old Rockwood prison while we were in the area. The population has dropped since we rescued Kid Red Dawg many months ago. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
spokehead7	Found it	4/23/2009	Found my way past the Trolls and rescued Thomas and Ryan, the conjoined SunPirate twins from prison. Be looking for a fitting hiding place. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
timeage	Found it	4/18/2009	I captured the yellow garden gloved troll from the cache and will place him soon in an appropriate hiding spot soon. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Pademere	Found it	4/14/2009	Our family was on vacation in the Cleveland area and did a little searching while there. Found the cave trolls and have taken one in to custody. Will relocate “him” to a secure facility just outside of Niagara Falls , N.Y.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
man-over-board	Found it	4/14/2009	Nice Cache thanks for the film canisters now were gonna start hiding our own. Nice idea.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
SerenityNow	Found it	4/14/2009	The Drake, rescued on 3/22/09 was relocated. You can find him at: The Drake – Love him or Hate him! GC1PY29. Logging our second smiley for the good deed! Thanks, Tom & Anna Mary	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Shirley & Joe	Found it	4/11/2009	We first arrive at the wrong location, moved our location and made it an easy walk to the cache We rescued one of the villagers, Laurie, and we will find a new place for her to live in peace and have a quite life.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
ZedTBear	Found it	4/10/2009	I had to go back to this area a second time. I did all the caches in this area before but somehow I missed the fact that this cache was here. It would have been a fast find in my last visit. Plenty of pirate prisoners and room for booty. TNLS, SL, TFTC.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
TeamDotOne	Found it	4/9/2009	Out running around grabbing some 'treasure' with TaterTot before the W.E.S.T. event in Parma. After a short walk, we grabbed this one fairly quickly. TNLNSL. TFTC!!!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
the Chipotle Ladies	Found it	4/9/2009	Extra Smiley--Infidelity on the High Seas was just published	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Gizmocupcake	Found it	4/9/2009	I helped ms. swan escape, stay tuned for her new location possibly on the other side of this life. TFTC.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
GeeOJulie	Found it	4/2/2009	Glad that Crazy Mary is all ready for visitors. Hopefully she won't talk you ear off...	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
the Chipotle Ladies	Found it	4/2/2009	Posting for a second smilie. "Infidelity" has been relocated to a nice hiding spot. Come search for "Infidelity on the High Seas" GC1P9WE- a quick cache and dash. [This entry was edited by the Chipotle Ladies on Wednesday, April 08, 2009 at 7:27:24 AM.]	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
jjandi	Found it	3/29/2009	2 of 9 finds with the little guys. Managed to avoid most of the rain drops while grabbing this one. Found it easily. TN L: glow-in-the-dark star SL. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Ariana20	Found it	3/29/2009	Leave it up to Rob. He always loses his pen when he do caches in the woods. He sticks it behind his ear and then when were deep in the woods he is scrambling for it. He asked me if we could sign the log book in blood but I didnt think other cachers would like it. So we did the next best thing. We took a picture of it.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Rross1973	Found it	3/29/2009	We parked on the wrong side of the creek and then Ariana showed me where we should have been. We walked around and got it on no time. Glad we wore waterproof boots this morning.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
kkids	Found it	3/28/2009	A quick grab last on a Saturday afternoon so there were no muggles in sight. I did sacred four deer away. Thanks for the cache.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
GeeOJulie	Found it	3/27/2009	I have always wanted to be a part of a seed cache, so I grabbed this one at lunch on this beautiful FRIDAY. I was able to help Crazy Mary McGillicuddy, the former villager turned pirate, to safety. I'll repost here when she's made it home. TFTC	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
EskimoZooKeeper	Found it	3/24/2009	Time:15:54 Time to Find: 2 mins Cache Condition: Dry and well sealed. Note: Doing some caching after work on this sunny spring afternoon. Fast find and back on our way. Took one to place soon. TNLNSL Happy Hunting! TFTC Team EskimoZooKeeper	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Team_Little_Bear	Found it	3/24/2009	One of three caches I (Mr. L_B) grabbed before heading to work this morning. Had to wait out a large truck dropping off the dumpster now very near the cache area. Took : Nothing Left : 1 Easter Basket Eraser	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
the Chipotle Ladies	Found it	3/23/2009	Out caching before our chipotle! TFTC--we are hiding one for the extra smiley!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Shadow Raven	Found it	3/23/2009	Went in the wrong way and did a whole lot more bushwacking than necessary--but the chipotle ladies are always up for the challange. TFTC took a cache to go hide!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Nottinghams	Found it	3/23/2009	Well, this time the Chipotle Ladies managed to turn a relatively easy hide into a "grand trek". After deciding to do the Letterbox cache at a different time, we headed for this one... our way was at least a 3.5 terrain!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
JoesBar	Found it	3/23/2009	I snuck in while the guards were discussing March Madness and who had the best chance to win the pool. I helped a former band leader, Babba Lou to freedom. Let the salsa music play!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
SerenityNow	Found it	3/22/2009	Very nice seed cache.We enjoyed the walk in on this frosty morning. We took Drake the Villager. Some people hate the Drake and some people love the Drake. TFTC Tom & Anna Mary Don't miss it!!! Swing for the Seats.... Sept 12,2009!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
OhHappyDay930	Found it	3/21/2009	My young accomplice and I were successful in finding the hideout, although we were delayed by filling up our trash bag because no other rescuers or troll allies made a dent in what was there, is STILL there. The coords were right on and my helper was eager to set someone free, but he got all confused and then negative when he saw they all looked the same. He isn't that eager to find the poor lil' thing a new home, but I'm actually looking forward to it. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
RexC	Found it	3/21/2009	Well I struggled through the massive forest to rescue a villager from this horrible prison. Thankfully I didn't have to pass over the ragin water as well. I pulled Sam of Salarium the noted spice merchant from the miserable hoard. I will get poor Sam to a safe area very soon.	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Calico2	Found it	3/20/2009	Catching up with logs. Thanks!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
DamMonkey5	Found it	3/19/2009	That was close. I snuck in real quick like and was able to make the find and rescue someone. They were being really loud so I had to knock them out to make our escape. I'll let you know who I have when they regain consciousness. TFTC!! DM5	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
Ben Dair Dundat	Found it	3/19/2009	Yippee, this is my first FTF. I rescued Dunsel - The Village Idiot. He is sitting here on my desk staring at me with his big dopey crossed eyes. And I am staring back at him with my big dopey non-crossed eyes. He has no idea where he wants to hide and neither do I but we will eventually find a place for him where he will be safe. TFTC!	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
skeetsurfer	Publish Listing	3/19/2009	Published	https://www.geocaching.com/geocache/GC1NVXV_rock-wood-cave-trolls
cerberus1	Archive	3/30/2008	I guess that each new generation finds this area as "their" hang-out spot... Micro WAS still there (which no one really found anyway :) , but the cache was laying only 5' straight in, exposed. I'm archiving this one. If kids ARE gonna be around here often, replacing the cache every-other weekend ( IS gettin' warmer...) would be cost prohibitive. Go 4 It, please write in as a "find", since your log and discription of contents were accurate. Anyone wishing to claim this area for a cache, feel free. Cache safe.	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
go_4_it	Found it	3/29/2008	found but it was trashed.good hide anyways. go_4_it	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
go_4_it	Write note	3/29/2008	found first stage, and found the ammo can-wide open and empty. put in a few items to start it off but needs a new logbook and maybe moved because there were a few teens hanging around right outside the cave entrance.	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
windsorhill5	Found it	3/18/2008	Only had the coords - no description. so I didn't even know there were two parts. Went in looking in all the drill holes and cracks for a micro, which is most of what I have been finding here. Shock when I found an ammo can! Lots of bats, covered completly in dew drops. Great cache!	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
rca120	Found it	12/29/2007	This one was fun!! themorts was trying to find the film canister were I did not want to be. Once I thought I saw it I had to get down and dirty. This one was a blast even though we didn't find the first stage we found the cache and the bats. TFTC	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
themorts	Found it	12/29/2007	We read the warning about doing this one in the winter and opted to check it out anyway - and I'm SO glad we did. This was a great cache! RCA120 and I had a blast just looking for the film canister. RCA thought he saw it, but if he did it got lost in the shuffle as I was searching. We did find something else however. Then we found the final stage and the cache.... and the bats! TNLN, TFTC!	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
Woodlit	Found it	12/29/2007	Between the rain last night, and the melting snow, I swear there was rapids on the river today. It was strong enough to carry my 3 D CELL Maglight downriver 20 feet. Thats right, I dropped it right in the drink by accident. After it got caught up on some branches in the water, I was able to pull it close with a stick, and make the grab by hand. And true to the Mag name, it still works great. I've been in many tunnels, caves, mines, shafts, adits, etc, but this is only the second one that had bats in it. Little tiny guys, that looked almost white. Was able to get in and out twice without disrupting them. Great cache, had a good time!	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
unimoggers	Found it	11/11/2007	#1901, in the morning: Had the day to myself again caching and listening to a Crusades series. May I just say how much I hate caves? I kept taking pictures of something that seemed to be lurking inside. It didn't respond when I threw a stick at it. Now I know why there are so many sticks in the cave. I should have tossed some out for the next batch of finders. Anyway, I had no flashlight (tsk tsk) but was able to illuminate the cache with the light of my GPSr. I really need to pack one of those lightweight flashlights in my fanny pack. Left a TB and T a few pictures, SL/TFT$™. MommieMogger solo (ahhhh...) BTW, I never did find the first part of the cache. I guess we really didn't need it.	https://www.geocaching.com/geocache/GC13437_the-cave-at-old-mill
