users	status	date	clean_log	i
Old Professor	Found it	6/6/2011	Interesting history lesson. Found with a little looking. TFTC. Old Professor - Tipton, Mo	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
ADVTraveler	Found it	6/4/2011	Found this one to claim my DeLorme zone 48.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
ie43	Found it	6/3/2011	Found it, shortly after finding the paper that said we'd be cursed - thanks for the fun hide!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
hardyp3	Found it	5/29/2011	Tftc. We've been here before and always enjoy bragging to our Texan friends that he's in Missouri! Wish Potosi had more historical caches like this.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Thlh2007	Found it	5/29/2011	Finishing up the SLAGA County Challenge this weekend. Very interesting. Thank you for the cache. SL	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
buggjr	Found it	5/28/2011	I found it. Thanks.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
ckr50	Found it	5/28/2011	Found during family outing -- interesting location -- interesting cache. TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
cwtrout	Found it	5/28/2011	Interesting cache. Thanks.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
morts01	Found it	5/28/2011	Hubby's GPS was better than mine on this one. He made the score. TFTC and bring us to this interesting spot. We even found a Mason's mark on one of the stones!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
bombers1d	Found it	5/11/2011	TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
mesquite	Found it	4/17/2011	Thanks for the history lesson. If you are ever near Potosi, Missouri, check out Geocache GCH DZ7 Mine Au Brenton (Moses Austin Tomb). Moses Austin had a lead mine in Missouri before coming to Texas and is burried in the town of Potosi. Thanks for the cache. TNLNSL Mesquite	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
jaxonsbro	Found it	3/23/2011	found it again	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
MsSusie1126	Found it	3/23/2011	Found this cache on March 20, 2011 It was my first... thank goodness I had some friends with me that have been geocaching for a while. I can see I am going to have to get some new equipment though.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
woelichfamily	Found it	3/20/2011	Great history. Easy find. Thanks for a fun family opportunity. Kids picked up trash and the old tomb stones were neat.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
jaxonsbro	Found it	3/19/2011	Me, my cousins, my mom, my brother, and my aunt found it after lokking for about half an hour, but it was so easy to find we should have found it in like five minutes.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
6English's+2	Found it	3/13/2011	great history the kids loved looking at all the old tombstones we picked up the trash and fixed the flowers while we were there this was our thrid find we are addicted	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Candyce54	Found it	2/20/2011	thanks for bringing us here. Found the cache - no problem. Did not know this fascinating history. We spent a lot of time looking around and trying to figure out dates. Candyce54	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
TupperMomma	Found it	1/8/2011	My nephew was in town on a visit from Twenty-Nine Palms, California. Over lunch while talking, I asked him if he had heard of Geocaching... He had not, so I explained it to him the best I could (I am a newbie). I told him there is a cache nearby, so after lunch we were on the hunt. I did not need to use the GPS for this hunt as I am from the area & know the location of the tomb. My nephew is the one who actually found the cache container. It was a fun find for both of us, even though we were freezing and it was sleeting on us. Thanks!!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Chip Skywalker	Found it	1/3/2011	Found this one last spring with my dad. Late logging it. TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
teaFREAK13	Found it	1/2/2011	creepy. TFTC!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
toadfrommars	Found it	1/2/2011	Great story! Last find of the day. TFTC!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
-WARLOCK-	Found it	1/2/2011	I always feel naughty searching in a graveyard. Found w toadfrommars, teafreak13 and 87prelude after a sweet (and rad) trip to Elephant Rocks, Taum Sauk and Mina Sauk. Thanks!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
87preludea20a3	Found it	1/2/2011	TFTC... Quick easy find tonight.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
flowerchild60	Found it	10/24/2010	Had a fun time finding this one with Woodstock 1. TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
woodstock 1	Found it	10/24/2010	Had to make this one our last for the week-end. We ended up here after dark with our flashlight!! LOL... Missed it on our trip thru town on Fri. so had to pick it up going home. Didn't take but a minute to find it. Loved the history that went with this one. SL, TFTC!!!!!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Atomic Falcon	Found it	10/23/2010	Time to find, car to cache = 1 minute, 12 seconds Found this one on a road trip to get some more DeLorme and County caches. Our GPSr was pointing us to the wrong corner and wrong bush. I didn't take long to figure out, though. Nice history lesson. This cache was in good shape. TN.LN.SL.TFTC.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
spitoony	Found it	10/16/2010	No problemo, but I am glad I looked around a wee bit before plunging my hand in - I was thinking, "what kind of sadist..." Nice history cache, cool tomb.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
emboo18	Found it	10/15/2010	took my mother out for the first time today to introduce her to the hobby, she liked it a lot. we found this one in no time. :)	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
justcachingtogether	Found it	10/9/2010	Tftc!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
vreturns	Found it	10/2/2010	Found & signed in summer 2010	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
copyman5	Found it	9/26/2010	Hidden well by the tomb. copyman and labrat.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
bourbon7	Found it	9/26/2010	found this one in the rain today 1 of 7 for the day	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
kybackpacker	Found it	9/24/2010	Was nice to find the cache and the history of the location. Nice hide.Thanks. Found it while bicycling to Lesterville,MO from Muscatine,IA. Bo's Market across the street makes great sandwiches.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
rootman	Found it	9/24/2010	The cache isn't black anymore but is a very easy find.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
McWife	Found it	9/19/2010	Lived 10 miles from here as a kid, spent lots of time in this town, but never enjoyed it so much as I did during this cache! TFTC! Very cool location to tool around for a bit.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
mcjollygoodd	Found it	9/19/2010	Thanks for this history filled cache! I enjoyed your write up on this page. I was unaware of the importance of the man or his family to this area and the nation. Although it may sound morbid, my wife and I enjoy old cemeteries and this was one of the oldest I've seen. TFTC!!!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Schmerc	Found it	9/19/2010	Quick find, very interesting spot. TFTC!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
looking4caches	Found it	9/17/2010	We enjoyed our visit here today......so much history. We spent lots of time just walking around. Thanks for bringing us here!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
jrhdyh	Found it	9/12/2010	Found this after spending the night at the Wildwood Springs Lodge in Steelville. Enjoyed seeing this cemetery and church. Thanks!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
bluedaisy	Found it	9/11/2010	OCW bombsquadrob. It took us a few minutes to locate this one- watch for the thorns! Love those cemetary caches! And thanks for the history on Potosi. Very interesting! Thanks for placing this cache and showing us the area!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
bombsquadrob	Found it	9/11/2010	Great story but... OUCH!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
pfrk79	Found it	9/7/2010	nice site	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Guinevere	Found it	9/4/2010	Stopped on our way to visit Sayersbrook Bison Farm. Great history lesson and nice hide. Thanks	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
mkofsky	Found it	8/28/2010	The_nav got us close and it was a good find. TFTC.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
the_navigator_25	Found it	8/28/2010	I'm always a little leary about finding caches in small town cemetery areas because of the local attention you can attract. While we were looking for this we drew a few glances from some patrons of the facility across the street. Mkofsky made the grab in no time and off we went. TFTC.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
rellimdr	Found it	8/21/2010	Sent from my mobile device.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
ActMoritz	Found it	8/19/2010	Thanks for the cache!! Two day Road trip left Geocaching car decals in all caches big enough.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
mrskensco	Found it	8/17/2010	Used to live in Potosi many millions of years ago (well it's seems like it anyway) and still have family living here. Loved the story behind the cache. Never knew the history of the town just always enjoyed the area when I lived there. tfth	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Kensco	Found it	8/17/2010	Interesting story. Found it fast. Cache didn't match description, but is easier to find. Thanks	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Holy Grail Seekers	Found it	8/12/2010	our first find.[ :D ]	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Tayner	Found it	8/2/2010	First stop on the way home from a weekend at Johnson shut-ins area. TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
mspetersfamily	Found it	7/23/2010	interesting history	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
fleshren	Found it	7/23/2010	Out with MSPeters, fun find and interesting history. TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Burt Gummer	Found it	7/19/2010	Picked this one up on our way to Illinois. Another neat old cemetery! TNLN, TFTC.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
CowboyNate	Found it	7/5/2010	Nice history lesson! I also particularly enjoy the bit about Texas apologizing... Arrogance put in it's place is always good to hear. Used Yellow Bah-stedge as a pushing stick to completely avoid the thorns, and glad to cuz they looked ROUGH! tftc.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
batman74	Found it	6/13/2010	More reasons to like geocaching - visiting places that you never would otherwise and learning some history. We enjoyed this cache. Thanks.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
SWAseeker	Found it	6/11/2010	[font=Comic Sans Ms][green]Out doing a bit of driving and grabbing some caches along the way. Nice quick grab at this stop. Thanks for Placing this cache and for the History Lesson.[/green][font=Verdana]	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
GumboCachers	Found it	6/9/2010	Thanks for the history lesson!!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
RDOG1200	Found it	5/29/2010	TFTC	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
7letterdeborah	Found it	5/26/2010	My heart sank when I saw the tree trimmers and weed wackers at work in the cemetery. But I persevered and dug around and there it was! Tftc.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Capn Sea Bert	Found it	5/22/2010	Cbgbfv arrqf zber pnpurf. Guvf jnf n tbbq bar. Gur gubeaf qvq uheg ohg gungf jung znxrf n terng uvqvat fcbg. Tbbq Uvqr!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
kbh3rd	Write note	5/9/2010	I wasn't planning on going to Potosi today, so I didn't look up this cache before leaving. But when I found myself there I recalled your wonderful short history of Potosi & Moses Austin, which I greatly enjoyed. So I kept my eye out and spotted what I thought must be the tomb while driving along Highway 8 in the middle of town. So we circled around and found it. Not just the Austins' tomb but the whole cemetery & adjoining 178-y.o. church are a treat for history buffs. I didn't look for the cache, but thanks for sending me that way. I put a picture of the tomb in Moses Austin's article on Wikipedia.	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
balathar	Found it	4/30/2010	its orenge	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
BikeDH	Found it	4/30/2010	This was my first time visiting the town, thanks for the cache. BikeDH - Sedalia MO	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
jenernst56	Found it	4/30/2010	Haha we found it!!! watch out for the thorns!!	https:/www.geocaching.com/geocache/GCHDZ7_mine-au-breton-moses-austin-tomb
Danbg	Archive	10/25/2015	taking this on down. I will write a better description shortly.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
GeoDino04	Found it	10/14/2015	TFTF!!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
TNjuju	Found it	10/12/2015	TFTF!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
watsondna	Found it	10/12/2015		https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
sfant	Found it	10/10/2015	Another!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
mahan9792	Found it	9/27/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
KatieMelton91	Found it	9/20/2015	Found	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lonck	Found it	9/20/2015	Easy find, but neat spot. Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
shgrider	Found it	9/20/2015	Unfortunately the stairs leading down to the hole were taped off and in need of repair but could see enough from above and got the cache as well. Thanks for the hide.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Katsupastar13	Found it	9/20/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
shelbyjones22	Found it	9/19/2015	Right on trail!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
bowlofpudding	Found it	9/17/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Whitcass30	Found it	9/13/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Whitcass30	Found it	9/13/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
witty-team-name	Found it	9/7/2015	Great find. Thanks for supplying the pen and the catch.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
4littlefroggies	Found it	8/30/2015	Fun find and a great trail!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Write note	8/23/2015	Showing some people that there is treasure at the park. Thida found this years ago.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kopeckfam	Found it	8/10/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Retrogamer03	Found it	8/2/2015	Easy trailside find. Though I didn't find the t covered like the hint implied	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
nds412	Found it	8/1/2015	#3 for the day. Mathew made this find! TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
sandman2501	Found it	7/19/2015	Fun	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
tad162011	Found it	7/18/2015	Found with Scoobypatterson and 2/3 of Tinkerbell+2.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
scoobypatterson	Found it	7/18/2015	An easy quick find for Tad161, two thirds of Tinkerbell+2 and I. Checked out the Blue Hole and moved on.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
wanderingyogi	Found it	7/18/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jay&carol	Found it	7/17/2015	Gotta keep my eye out for geocache trails	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dlguyer	Found it	7/14/2015	Found it!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Karen-Lonnie	Found it	6/30/2015	Out on a Drive About picking up some caches along the way.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jfmurray	Found it	6/30/2015	Thanks!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
theosus	Found it	6/27/2015	Nice little cache fun day	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
erraticnormal6	Found it	6/18/2015	#2	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lawred01	Found it	6/16/2015	Fun. Signed Team J and M	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Trailsnakes	Found it	6/2/2015	TFTC beautiful spot nearby! Thanks!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
grizz-rider	Found it	6/1/2015	While on a trip from Michigan to Mayport Naval Base in Florida for a wedding, I just had to do a little caching, Took a little break from the drive and stopped by here to look for this one, made the find, signed the log, and replaced as found. Thanks for placing this cache, loved this place, a favorite point for sure	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lifes2short	Found it	5/31/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
WV Mama Bear	Found it	5/30/2015	Tftc!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Derrick&Lilly	Found it	5/30/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Derrick&Lilly	Found it	5/30/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Korie P	Found it	5/30/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Tman2329	Found it	5/30/2015	TFTC Danbg...	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
FIREnICE87	Found it	5/28/2015	Decided to grab all of these today before an interview, Nic walk, TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
vibbertations	Found it	5/24/2015	Found it with Dan a couple weeks ago...along with some guy from Connecticut.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dakota.sheriff	Found it	5/23/2015	FOUND WITH THE OWNER! look for little trails. ;)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
not a couchpotato	Found it	5/18/2015	Caching in the rain. But the main thing is I found it. Thanks for the cache.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
vibbhn	Found it	5/17/2015	:)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Toothpicklovers	Found it	5/17/2015	Quick find - Tftc!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
AdventuringCocomon	Found it	5/7/2015	Look no further feller we found it!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
MrPen15	Found it	4/19/2015	What a great location! Beautiful day with a little work (CITO) and a little play (geocaching)!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kenwig	Found it	4/18/2015	Nice cache by Blue Hole #2	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lgdunn	Found it	4/18/2015	Great hide	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dmtuttle	Found it	4/17/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
KYweatherkid01	Found it	4/11/2015	Loved these caches! Hate to see them go!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kywolfkid01	Found it	4/11/2015	Water was pretty cloudy today. TFTC SL	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
ashADHD2016	Found it	4/11/2015	Found it!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Shadowmedic4256	Found it	4/11/2015	Beautiful place! Found with Goodeye and Longstride and team Swagbucklers! TFTC SL	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
pimpmg	Found it	4/10/2015	The kids are having fun finding all of the treasure! Thanks for the cache!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Ariel.Dean	Found it	4/8/2015	Easy! :)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
debdaniel15	Found it	4/7/2015	My first geocache!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
flip/flop girlz	Found it	4/5/2015	This was our second visit to this area. The first time we were here, we were with several muggles. So, we only grabbed two caches. Today we were by ourselves, and we tried to find the rest of them. L signature piece: flip-flop necklace craft. SL TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dmeyers84	Found it	3/21/2015	Found by Dustin, Lisa, Jake, Jordyn, and Seth	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Dan Fuller	Found it	3/21/2015	Nice spot and enjoyed the day with family on the first day of spring.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Write note	3/15/2015	out checking caches today. All is good	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Bman727	Found it	3/8/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Jaty5	Found it	2/7/2015	With my mom and dad (AstroD) on our yearly trek to the Florida Keys. Continuing our walk along the trails. What should have taken a short amount of time to walk, took forever as mom and dad kept stopping to look and photograph all the birds they kept coming across along the way. After looking at the blue hole, mom made the quick find on this one before heading off further down the trail. Covered it up better than we found it. Thanks!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Astro_D	Found it	2/7/2015	After getting side-tracked at the bird feeder observation station for quite awhile, we decided to continue on down the trail and pick up a few more caches and see some more cool sites this park has to offer. Made it to the blue hole and grabbed some family photos before making a find on the cache. Thanks for the fun discoveries so far!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
GoodEye12	Found it	2/7/2015	Out geocaching on this beautiful day! Loved the Blue Hole, very beautiful. Also very interesting on how they are formed. This cache was well hidden, enjoyed finding it. There are no trackables in the cache like listed. Thanks for the cache though! Lovely day!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
TheFireCat	Found it	1/21/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BiG_BaD	Found it	1/2/2015	Found It!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lenahelen88	Found it	12/13/2014	I was able to grab this one while attending Caching with the Reindeer.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
efasit	Found it	12/13/2014	Two days in Bowling Green visiting a friend and what can we do? Of cause find some caches. So I decided to visit the lost river cages. So we went. There I found out I am not the only cacher that day because there was also an event going on. Lucky me, coming all the way from Germany and even could log an event now. But I got even luckier because on my way the owner himself accompanied me and my ‘muggle friend’. Dannie, thank you so much for showing me around I really had a good time. TFTC from Germany	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
wespen2010	Found it	12/13/2014	TFTC WesPen 2010	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
kycachehunters	Found it	11/10/2014	Tftc.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Owner Maintenance	10/19/2014	Filled all the caching in the Cave caches up with goodies today. They all got picked clean last Friday. For the big kids I put a Lost River Geocoin, a gift certificate for the gift shop and two tickets for the boat ride and cave tour. The goodies are placed randomly in cache through the park	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
AR RStanton	Found it	10/2/2014	My wife and I took off for a few days to head over to the Mammoth Cave area for a few days. We cached both ways and while we were there. I managed to pick up 11 virtuals, 7 Earthcaches, my first and only webcam, a D5 puzzle and many other caches at interesting spots in 4 different states, including 2 that I had not cached in before. We enjoyed seeing all the places that we went, and appreciate all the COs that placed these caches, we had a great trip and geocaching was a big part of that. Thanks again to everyone, I have lots of fav points to give out.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
megneu	Found it	9/27/2014	Found it! Collected butterflies and left gemstones!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
WKU_Doc_D	Found it	9/26/2014	Container is a little damp on inside. Log is good. TFTC.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BrittFam4	Found it	9/20/2014	With bigblue1994	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BigBlue1994	Found it	9/20/2014	Tftc great	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
huckabeebug	Found it	8/30/2014	Originally signed log as booboo&pookie. Logging under my own acct	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Ted&Molly	Found it	8/30/2014	When I saw the name of this cache, I immediately thought of the blue hole on Caribbean islands, but these are different. It's really interesting how these form and why the water is blue. TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
buddy902100	Found it	8/30/2014	No inventory again.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jwr31190	Found it	8/30/2014	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
kernelkat	Found it	8/16/2014	Found	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
devries6	Found it	8/15/2014	Visiting the cave area and thought this the perfect opportunity to get a few caches too! Thank-you!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
