users	status	date	clean_log	i
CacheViewer	Publish Listing	11/15/2017	Published	https://www.geocaching.com/geocache/GC7EMWN_lead-mine-road
frogbog	Found it	6/21/2019	My third trip into these falls but now can claim the caches as well.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
Valleybulls	Found it	5/5/2019	Another milestone for us today,we reached our 7000 find and a great location,took some pics and had our lunch here thanks.Now on to our next 1000 caches.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
Sir_Hab	Found it	4/10/2019	very pretty area - Thanks FTH	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
4CeasonS	Found it	3/2/2019	Found today after the Earth Cache and the BattleCache Event, TFTC.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
Riverbugs	Found it	2/7/2019	found this one after checking out the blue container on the wrong side of the brook.been into the mine many times never to this spot .my grandmother has a written local history of this place .tftc	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
taylorstransfer	Found it	2/7/2019	Found with Riverbugs(after he realized the cache on the other side of the brook was just a beer can). Has been many a year since I've been here so thanks for bringing me back. Had a great tour guide with me today. Beautiful spot with lots of history, what more could you want. TFTC	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
THE RED FOX RAIDERS	Found it	11/12/2018	The Red Fox Raiders raided your cache today. After doing the nearby Earthcache we hike over to find your cache. Cool location with a nice small waterfall. A fav point for the waterfall All is good with the container - dry SL TFTH and happy caching!	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
the 72nd	Found it	10/20/2018	Always love a waterfall cache. tftc.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
WiFi902	Found it	10/16/2018	FTF #665! What a spectacular spot! I was up early this morning but instead of heading out to cache I stayed in and decided I'd come to grab these two new geocaches this afternoon instead of in the morning. To be honest I thought the first to find was gone on this one. I read something on Facebook that made me think that it was gone but the comment was referring to the earth cache. Very typical of me to be misinformed and to misinterpret. Such a great spot and so close to the road. Not only is there a spectacular waterfall to see but there is a lot of history here with the nearby gold mining and adit. After signing the blank logbook here I took a couple videos and a few pictures then made my way towards the EC. On my way there I ran into Jessie&Sophie's mom. We had a nice chat and then parted ways. We met up again at the earth cache. This was a great way to spend the afternoon and I thoroughly enjoyed it. FP for the great location. SL with red sharpie. TFTC.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
Jessie&Sophie's mom	Found it	10/16/2018	Met wifi902 on the way in. 2nd to find. Nice hike. Sophie liked the hike but is tired now. Trailhead is off the paved road close to parking cords not off the gravel road. I really liked the cache container and log set up. Giving it a favorite. Forgot to bring my stamp so signed with a stick and some mud.	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
CacheViewer	Publish Listing	10/15/2018	Published	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
dog-lion	Found it	10/14/2018	Had fun sliding down the hill and climbing up the sides of the waterfall. We tried to get a huge piece of metal out of the water fall pool. We were with JaJaKeIz when this cache was placed. TFTC	https://www.geocaching.com/geocache/GC7Z1MG_rawdon-gold-mine-falls
1friendshipteam	Found it	10/8/2019	Was about to leave when we found it!	https://www.geocaching.com/geocache/GC800H1_down-the-mine
vol21ff	Didn't find it	8/17/2019	No luck for me, I only gave it a half hearted search thou because there were muggles around. I should have found a regular sized cache thou.	https://www.geocaching.com/geocache/GC800H1_down-the-mine
KZAMINPG	Found it	6/8/2019	Found after a great tour with Tony! Travelling from BC to Newfoundland! Thanks for the hide! TFTC 😀👍	https://www.geocaching.com/geocache/GC800H1_down-the-mine
wkwrpinpg	Found it	6/8/2019	Easy find following our tour of the mine. Tftc	https://www.geocaching.com/geocache/GC800H1_down-the-mine
loughlinof	Found it	5/27/2019	One of six we found today in Springhill. Dropped off TB "Holiday Amo Can" Cache is in great shape. TFTC	https://www.geocaching.com/geocache/GC800H1_down-the-mine
TheGeoTraveler	Didn't find it	5/13/2019	Get your gears turning well if I'm looking for a medium even if it was a small magnetic key Hard know when there's nothing there	https://www.geocaching.com/geocache/GC800H1_down-the-mine
2 GYPSIES WITH NO MOSS BETWEEN OUR TOES	Found it	4/1/2019	Out for a day of caching and found your cache. Signed the log as 2 Gypsies, TFTH	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Gulliver's Travels	Found it	3/17/2019	Nice easy find today! TFTC TNLN SL	https://www.geocaching.com/geocache/GC800H1_down-the-mine
taylorstransfer	Found it	1/18/2019	Found with Riverbugs. Not sure how long this one will last come the summer but it was an easy find today. Loved this place as a kid. Even got to mine our own piece of coal. Pretty cool spot. TFTC	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Riverbugs	Found it	1/18/2019	Found with Taylor transfer not sure how long this cache will stay in play as in a museum area	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Pikpik	Found it	1/18/2019	MPLC - TFTC. In the area today with Tiger Tracker clearing out some local geocaches and seeking Altlantic Battlecache shots.	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Tiger Tracker	Found it	1/18/2019	Out with PikPik today to try to get more shots for the BattleCache challenge. With the cold weather I was concentrating on Park & Grab caches. Signed logs as TT & PP. A few container were frozen in ice and impossible to open. TFTC Find Number: 21744 Thanks/Merci: Rob11_d	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Rob11_d	Write note	11/13/2018	Check today and it is still there	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Valleybulls	Didn't find it	11/11/2018	Thought this one was going to be found but nope didnt find it.	https://www.geocaching.com/geocache/GC800H1_down-the-mine
CacheViewer	Publish Listing	11/6/2018	Published	https://www.geocaching.com/geocache/GC800H1_down-the-mine
Sandy Queen	Found it	8/19/2019	Found while caching in the areA with cacher cook. Thanks for the cache. Fav point	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
Harlow0720	Found it	8/14/2019	Would never have found this without geocaching, an eery place, followed by 11km of what could be only described as an abandoned road. Much to the surprise of a few locals as we chased while helping change a tire for a lady on her way home from work along the Loch Lomand Rd.	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
antigocache	Found it	8/14/2019	Out for an afternoon/evening cache tour with Harlow0720 today. We had just the right mix of park and grabs combined with some short and longer hikes today mixed with some incredible sights to make for a terrific caching day. This had to be our last cache of the night as darkness was fast setting in and we drove right into this one and didn't want to chance going for the other one as we feared the open gate may get locked in the meantime. This place is unreal, wish we had much more time to discover and explore, looks like quite the party spot back in here. Crazy sights to behold, I hope to be back to look around some more and go after the cache at the end of the desert haha. Fav point here for taking me to a cool spot! After finishing this cache, we needed to figure out the fastest route to try and get back to Antigonish so we took what looked like a pretty decent road on my basemap "Stirling Road". It said roughly 10.5 km until we came out onto Loch Lomond. Welllll now, the road was nothing more than an ATV trail for many sections of it but thankfully Harlow persisted and we got through and mercilessly came out on the other end after what felt like an hour through there. Adventure ended and another one started as we stopped a couple hundred metres away to assist a lady with a flat tire, quite the go ahead up in here... antigocache, tfth	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
CacherCook	Found it	8/11/2019	Back to the Framboise area on this sunny and breezy August Sunday afternoon with Sandy Queen. Other than the horrid "main road" everything went well. Picked up 10 caches today.. I imagine we'll be back again for a few more along Forchu... This was one of our finds for the day.. Met two young families near gz with a portable BBQ. cooking hotdogs.. odd place for a picnic.. the whole area was just odd. Wild graffiti and ruins..	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
MineRP	Found it	8/2/2019	Thought to get out for a little run, actually a long run after supper. Made horrendous mistake and took the Grand Mira North Road, or we could call it a path. Very warm and humid day. Another great surprise today, was amazed how much remained of the old site. Poked about for quite a while, appears Shaft2 is not filled, but has a safety grill on top. In the right light, the old processing plant looks like a Greek temple. Deer flies bad, Miner in shorts and a T. . Enjoyed the location, thanks for the hunt, signed log for credit. Include a few pictures. Did a lot of reading on the old mine, funny, first time here, will be back now that i have a site plan.	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
Sportsman01	Found it	7/15/2019	FTF Woo Hoo! Set out today to clean up the Bean caches along the beach to Monroe Pt and cached our way back towards Grand River. I had driven through Stirling earlier in the spring and thought about exploring the old mine works but didn't have the time. This was quite a large operation. A few hazards to be careful of... lots of glass and metal debris laying about. Some serious art work installed on the remaining concrete structures. Reminded me of the Broughton area. Great fun! SL, TFTH.	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
CacheViewer	Publish Listing	6/28/2019	Published	https://www.geocaching.com/geocache/GC89YWE_sterling-mine
CacheDrone	Archive	6/12/2009	Hello fellow geocacher. I'm one of the volunteer reviewers for Ontario. [red]ARCHIVED: No Action Taken After Being Disabled[/red] Since the current owner has made no status change or updates on this geocache in a timely fashion following the previous Reviewer Note/Disabled Log, this listing is being [red]ARCHIVED[/red]. You may request that this listing be unarchived by email as provided below once you have repaired your geocache and as long as it meets the current Listing Guidelines. Be sure to include the GC# of your listing in any such email. The full guidelines for placing a geocache can be found at http://www.geocaching.com/about/guidelines.aspx Guide to Getting your Cache Listed Quickly http://support.groundspeak.com/Support/index.php?_m=knowledgebase&_a=viewarticle&kbarticleid=351&nav=0,5,33 CacheDrone: Volunteer Geocaching Reviewer for Ontario http://www.geocaching.com/profile/?guid=191ef150-f8c6-4990-ac4c-7ce0b16c2f89	https://www.geocaching.com/geocache/GCJWAC_bear-cave
CacheDrone	Post Reviewer Note	5/9/2009	I noticed that this cache has been temporarily disabled for a period of time well in excess of the period of "a few weeks" as contemplated by the cache guidelines published on Geocaching.com. While I feel that Geocaching.com should hold the location for you and block other caches from entering the area around this cache for a reasonable amount of time, we can't do so forever. Please either repair/replace this cache, or archive it (using the [i]archive listing[/i] link in the upper right) so that someone else can place a cache in the area, and geocachers can once again enjoy visiting this location. If you plan on repairing this cache, please [b]log a note to the cache[/b] (not email) so I don't archive the listing for non-communication.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Team Goju	Didn't find it	5/5/2009	I took the snowmobile trail up from 540, and approached the cache area from the clearing at the tower. Posted coordinates lead me to an area that didn't seem right. There are downed trees everywhere and no rocks anywhere. I double checked the coords. and wandered a little further but couldn't even spot a sign. Now that I have read some of the other logs, I wish I had the alternate coords posted by Canu Head. It was getting dark, and not having a flashlight I cut the search of and headed for the other nearby cache. Maybe next time.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Temporarily Disable Listing	2/21/2009	There is no safe way to this cache at this time. Unless you are Spider Man in a Snow Suit! Try in the Spring!	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	10/5/2008	Congrats to the newbie! You will have many interesting times Geocaching. Enjoy! I recommend gpscentral.ca	https://www.geocaching.com/geocache/GCJWAC_bear-cave
krysteffer	Found it	9/25/2008	Pretty cool just happened to stumble accross it. Didn't know what it was but opened it and read all about this. Ended up taking a plastic donkey and left a deck of cards. I guess i should go out and buy a GPS now.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
canu_head	Found it	9/6/2008	:) We did find the cache after going through the same bushwacking experience mentioned in the last log. We had 2 GPSrs operating and both sent us 81 - 90m east of the trail into a flat cedar bush area near a rough, barely cleared trail (not part of the network). Knowing the trail I went to where I knew the Bear Cave was and followed the clue and found it easily. I did take a new waypoint reading above. After my eperience and the last poster seemingly going to the same 'no-person's land' I would save these co-ords as well. I didn't do an 'average' on the location as I didn't have much time left but it will be pretty close and follow the clue from there. The container is not exactly watertight and things were a little mouldy. I replaced the log-book zip-lock and didn't take anything out. Packed out quite a bit of garbage. If you go in please take a bag. This great trail needs a little TLC. Thanks, The Canoeheads	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PsyJam	Didn't find it	7/13/2008	After walking up the ladder, finding the Manitou cache, and being generally tired, we bushwacked our way toward the posted cache location which was off of the beaten track. Nothing - there was nothing that even resembled a cave or rock wall in the area. The clue was very vague and there was no luck in finding the cache, although we did want to and we did try.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Enable Listing	10/26/2007	BACK BY POPULAR DEMAND!!!!!!!!! The co-ordinates are a little off but as you all can see from the postings from experienced Geo Cachers, the cache is there and is worth looking for! The co-ordinates were changed at the request of previous cachers that I didn't feel should have had a problem however I changed them as requested and now the co-ordinates are inaccurate. The canopy layer plays havoc with a lot of units so use your judgement and HAVE FUN!!~!! Bring a Camera! Please record co-ordinates each time the cache is found to aid the next person ok! Thanks to all who searched despite the archiving and for all the support to prove that there really is a cache there.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Grey Falcons	Found it	9/22/2007	Although this cache was archived I felt I just had to try it. I was able to find cache by reading the hints provided. I use a Magellan Sport Track and found the coords were way off. I enjoyed the bear cave and thankfully no bear. TNLNSL Grey Falcon	https://www.geocaching.com/geocache/GCJWAC_bear-cave
tanda	Found it	8/9/2007	Even though this cache is temporarily unavailable, we felt it would be alright to go look for it anyway, as suggested by the owner. This was our 3rd find on this great trail and what a nice hiding spot, too! Thank you for bringing us here! We'll upload pictures when we're back in the Netherlands, right now we're still on holidays. We left a led light key chain and took a little frog. We didn't see the geocoin that's supposed to be in the cache.... TFTC and Happy hunting! Trijnie and Adam the Netherlands	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Temporarily Disable Listing	7/10/2007	There have been too many complaints about the co-ordinates of this cache! Every person that has one this cache successfully can confirm that it is there and that it is a hard one to find. Half the people that have ever done this cache have complained that th co-ordinates were wrong and provided me with updated numbers. The co-ordinates of this cache have been changed at least 10 times and are still wrong???? I wish that all the so called experts would just stick to caching and forget about the "I'm better than you are" routine when it comes to co-ordinates and ratings etc... This cache will remain disabled untill I can find the time to hike the cliffs again later in the summer. For those that want to attempt this cache anyway, go ahead, it is there (confirmed at start of July by another cacher). To all those PROFESSIONAL Cachers out there that were unable to find the cache while the ametures were, might I suggest using a GPS instead of your portable computers or Blackberrys / Palm Pilots and use your eyes to look around for clues. HAVE FUN CACHING or "Put on a Tie"	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	7/3/2007	Here we go again! This is by no means an easy cache to find, keep hidden or maintain. Half the contacts I get are finds that are accidental by people just hiking by, and the avid Geocachers can't seem to find it. The cache is a plastic cylinder with grey duct tape on it. It is hidden approximately 5 feet off the ground in a rock face on the left hand side of a path that leads off the beaten path of the trail system near the old M'Chigeeng sign (sorry about the spelling). There is a kind of rock stairway leading down around the lower level from the main path. There used to be a Bear Haven Sign here that pointed down the path. The area is not currently being maintained very well and so the signs have all disappeared. Do not be discouraged by the GPS signals bouncing around. When you are at the lookout, follow the trail back along the cliffs heading south west and you will find it! You came all this way, look around. This is NOT an easy CITY MICROCACHE "HIDDEN" on a Bridge Handrail! It's the BUSH. Caches should be hard to do and find otherwise we could stay home and watch Survivor. ENJOY!!!!!!!	https://www.geocaching.com/geocache/GCJWAC_bear-cave
scoutertom	Found it	7/2/2007	Found after someone on the trail said it was 140 metre from the coordinates.... and it was 140 metres.... One of the signs was on the ground out of sight.... but moved it back onto the trail so it's visible. The coordinate I took at the cache were N45 49.379 W082 08.734. Hope this helps. ...scoutertom...	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Sires4	Found it	6/30/2007	(352) Found it by the clues! My GPSr was going crazy and brought me 150m too far. I read the hints and it brought me to the cave. Took: Signal Geocoin Left: Nothing Note: ORNE UNIRA FVTA ZVFFVAT Thanks PMC Sires4	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Star2004	Found it	12/16/2006	Hiked in from Hwy 540 snowmobile trail for the two caches on this side. I had already hike the other way for the other cache. Found cache with clue and GPS said 140 meters to cache. Check the cave for Bears but it seemed empty. See picture of Bear print near cache. Took Travel Bug and left Geocoin. Thanks for the great cache. Star2004	https://www.geocaching.com/geocache/GCJWAC_bear-cave
astrogirl	Found it	10/8/2006	I agree with the other logs here - we found the cache without the use of our GPS (after ending up over 100 metres away in the bush using the original posted coordinates). I tried to grab coordinates at the cache, but had poor accuracy. Neat area - left a TB and took the x-acto knife (who puts those into caches?!). Thanks for bringing us here!. #265. ~astrogirl	https://www.geocaching.com/geocache/GCJWAC_bear-cave
rovers3	Found it	9/25/2006	We really need to read the logs before doing the caches as we were in the thick bush and realized that there must be something wrong. Lokked at previous logs that led us to the cache. Great area and a great hike. Thanks for putting it out there. You're right it is part of the experience as is DNFs. It's getting out there that counts. TNLN TFTC rovers3	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Younghorse	Found it	8/24/2006	Found with my Mom , BigWags...logging under my own, new account name. Thanks, Younghorse	https://www.geocaching.com/geocache/GCJWAC_bear-cave
BigWags	Found it	8/24/2006	So proud of little geo-princess for doing this whole hike w/out help!!! Thank you Sludge-shoveler...for the logbook. It was nice to meet you! We also used the clues and found it quite a distance away from the coords. Took--fish and carabiner. Left--1st Aid kit, clips and a bracelet. Thanks for the cache!!! BigWags	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Sludge_Shoveler	Found it	8/24/2006	Found at 1:40 PM while on vacation from Holt, Michigan. My GPSr was sending me away from the cave. I used the hints to find the cache. When I got there my GPSr said I was 450' from the cache. The contents of the cache were dripping wet and the logbook was worthless. I dried it out as best I could. I happened to have a spare logbook in my geopack, so I donated it to the cache. This is my 400th cache! Took: tape measure. Left: sigcompass. TFTC ============== Sludge_Shoveler & DaCoach	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	8/16/2006	In response to the most recent posting, you are correct the coordinates are off by a bit because of the tree cover and most importantly the cliff! My note previous to your's clearly states this. I have changed the coordinates before to satisfy a few people and now everyone is unhappy with the coordinates again. I invite everyone who finds this cache to include the coordinates they get and we will let the next cacher decide who's are most usefull. Have fun on this hike people, that's what cach'n is all about! PMC	https://www.geocaching.com/geocache/GCJWAC_bear-cave
actus reus	Found it	8/6/2006	I take serious issue with the co-ordinates as presented. I would suggest that everyone is better off simply heading down the crevice where the sign says "Bear Cave" and leaving the GPS in their pocket. The co-ordinates put me about 110 m off course. Go near the bear cave sign and look around. Having said all of that, I loved this spot. This is one not to be missed. Left a glass fish fridge magnet and took nothing.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	11/14/2005	Hello CACHERS! The posted co-ordinates are those of an experienced cacher in the area (not me) and differ from my original ones. Please post new co-ordinates if you have them. They may help someone else. Also post gthe type of GPSR you are using as this may also help. The cache is the level below Priceboy's Get er Done cache. Follow the signs to the Bear Cave. The co-ordinates are more easily tracked in from the upper level as the location of the cache does not lend itself to satelite tracking. Anyhow, enjoy the view. PMC and ShellBelle	https://www.geocaching.com/geocache/GCJWAC_bear-cave
George Eh	Found it	11/11/2005	Found this one on our 2nd attempt as the coordinates were way off on our first foray and we didn't have the sheet to check for alternate coordinates. We entered at the skiddoo trail on the McChigeeng hill and preferred this hike over the entrance at the park. The alternate coords were good and Mrs. Eh and I had no trouble finding the cache this time. I took the carabiner and left an exacto knife. Nice hike and the hill is a good workout for the lungs and heart.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
George Eh	Write note	11/2/2005	Mrs. Eh and I were going to include this cache while seeking The Manitou and Ger Er' Dun Bell but when I reached the coordinates I had punched in, it looked like I was way off. We then continued up the trail to the next cache and planned to double back but we never did. We went down the steps at the big sign and no way did I want to go back up as I was carrying the dog. We will return with old coordinates and new ones in log and hopefully find the cache, this area is well worth the effort.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
timberwolf1212	Found it	9/5/2005	It took us a little while to find this one, because we were going the opposite way on the trail at first. Low batteries in the GPS, I suppose. When we found the hint, we found the cache right away. Awesome area and great trail. TNLN. TFTC! Timberwolf and Parents	https://www.geocaching.com/geocache/GCJWAC_bear-cave
bwmick	Found it	8/13/2005	this one is way easier with the coordinates in another log. we went back and forth a lot on this one until i read the old logs on my handy dandy pda. then low and behold there it was right were it was left. A nice hide on a great trail that is different each season. In the spring lots of wildflowers, in august a stellar assortment of mushrooms. TNLNSL TFTC bwmick & big E	https://www.geocaching.com/geocache/GCJWAC_bear-cave
M & D and Domi	Found it	7/16/2005	Twas very hot by now and had past it!!! Circled back and found it!! It was cooler down there! Took - nothing Left - Frog...Thanks for the cache. M & D and Domi	https://www.geocaching.com/geocache/GCJWAC_bear-cave
The Jack Rabbit	Found it	7/16/2005	Went too were the cords were then decided to read the paper Oops! Turned around and went back to the cave were we just came from found the cache no problem Took a Zippo lighter left a carabineer. Thanks for the cache Mr. & Mrs. Jack Rabbit	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Nozzletime	Found it	7/1/2005	I used the other coordinates that were in a log and it got me much closer to where I should be. The posted ones put me 100 metres back in the woods , but the hint was bang on. Cool little cave but the bear must have been out. Thanks Nozzletime & Smudge	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PumpkinOneA	Found it	9/5/2004	thanks tnln	https://www.geocaching.com/geocache/GCJWAC_bear-cave
hamgran	Found it	9/5/2004	These geological formations along the escarpment are really neat! Fairly easy find but well-hidden from muggles. Met three young boys looking for a spring. Next would have been "The Manitou" but the PowWow's this weekend and that area is quite busy. - hamgran	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	8/22/2004	Thanks for posting new co-ordinates for me, it saves me a climb. I will leave the original co-ordinates listed for now untill the new ones can be verified again with Priceboy. I appreciate it and the better hiding of the cache. I understand a few people have found the cache and didn't know what to do with it. Luckily no one trashed it before Priceboy could place a explaination sheet in the cache. Thanks to all, and I hope you enjoyed the trek! PMC	https://www.geocaching.com/geocache/GCJWAC_bear-cave
mechx2	Found it	8/20/2004	Good cache, but it took a bit of seaching to find it. It was worth the search, neat spot. We hid the cache well so it wouldn't be accidentally discovered. Took the travel bug and will give it a new home soon, also too the small wrench and left a metallic ball. We found this cache while hiking with Brian and Mary. I added new co-ordinates above.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Priceboy & Lulubell	Write note	7/31/2004	Dropped Dalton TB inside, took RJO and will relocate.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
Priceboy & Lulubell	Found it	7/31/2004	Nice day on Saturday, so took a ride to M'Chigeeng. Nice cache buddy. 2 of 3 for the day. We like El Dee had to use the clue and realized you are 130m off you clown! Good thing you replaced that old Dinosaur with a Garmin Rino120, good move. NOTE TO ALL CACHERS - for now use the clue "Bear Cave" sign on the Main Trail as per PMC's note, follow the rock around to the left to the "BEAR CAVE" and look at the clue for the rest. Didn't take long to find. Dropped of T.B. from my cache and took RJO, will relocate. PMC, I have new co-ordinates in my truck, see you soon. P.S. I left an instruction sheet "found it, log it Geocaching.com page (laminated of course). It appears that numerous people (non-cachers) are finding your cache without the use of a GPS opening it up, seeing what is inside and logging in the book, but they were unsure what to do with it. The laminated instruction sheet will help! Priceboy w. Lulubell ( I put a T.B. in here too )	https://www.geocaching.com/geocache/GCJWAC_bear-cave
El Dee	Found it	7/7/2004	Found this one by the clue only. My reading at the top where the main trail meets the trail down to the bear cave was 130 m off. Took small wrench, left nail clippers. It was after 9 pm and starting to get dark. Had to use flashlight to find cache and write in log book. No bears home today,think maybe this is just native folklore, LOL. Thanks for the cache, El Dee.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
PMC	Write note	6/30/2004	Helped RJO's Travel Bear move into his new home! He seems to like it, feels like home.	https://www.geocaching.com/geocache/GCJWAC_bear-cave
npsh	Found it	5/15/2009	Real sasquatch country here. Picked up.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Cache-tech	Post Reviewer Note	4/2/2009	These caches are not up for adoption or to be submitted as your own unless you actually visit the cache site, inspect the cache and location and refresh the cache as your own. Cache-tech Geocaching.com Volunteer	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
ky.m.guy	Write note	4/2/2009	If this cache is still at the location I will take it over. Send me the adoption link if you want me to adopt it. I won't be able to place a new cache out but if this one is still there, I will certainly revive it.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Cache-tech	Archive	4/1/2009	Listing archived. Cache-tech Geocaching.com Volunteer	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
model12	Found it	10/31/2008	On my way south to Kingston for the KACHE event on Saturday. A quick find and a lovely scenic drive in the fall. TNLNSL	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
butterfly5	Found it	10/19/2008	2008...TFTC.SL.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Godin Solidac	Found it	8/31/2008	logging old finds under new name	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
The Fossils	Found it	8/31/2008	There is an interesting write up of the history of the area in the cache, if you have time to read it. Cache was an easy find. T - Dinosaur, L - Tag. Thanks, The Fossils	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Volstads	Found it	8/18/2008	Found it on our first camping trip in years, and geocaching made it extra fun! Great cache, not too hard.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
The Fav and Neely	Found it	8/7/2008	Screwed up, hiked all the way up the hill then found it back at the beginning. Dogs loved it. Mosquitoes loved us. Lots of fun despite our issues. Took nothing, left travel bug (left the Dragon in Myers Cave).	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Addicted2Cache	Found it	8/3/2008	TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
ky.m.guy	Found it	8/3/2008	Found quickly. Second of four caches today. TFTC. "Addicted to Cache"	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Bibbits	Found it	7/30/2008	There it was - the spagetti container, this time lying on the ground! TNLNSL Bibbits	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
its_josee	Found it	7/23/2008	Found a travel bug. bringing it to Toronto to a cache.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
elyla	Found it	7/23/2008	Founded with Jilx and Its_Josee during my vacation in the area. 1 of 5 in the afternoon ! TFTC. T:clock L:car	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Labby17	Found it	7/23/2008	Rented a cottage for the week in the area with Elyla and Its_Josee and took part of an afternoon to find some local caches. Beautiful area. TFTC. [This entry was edited by jilx on Sunday, July 27, 2008 at 3:54:25 AM.]	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
pmguster1	Found it	7/23/2008	Logging again to see if I can drop off Stan Marsh thru this log.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
pmguster1	Found it	7/23/2008	Left travel bug Stan Marsh . He's trying to get to the East Coast. Forgot the travel bug number. I'm a newbie. Will let the owner know,an hopefully he can correct it.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Oursmalin	Found it	7/21/2008	Day three of our vacations in Ontario . This morning, rain was falling over our campsite (Bon Echo provincial park) so we (Miss Guili, Tipou and I) headed for a country road trip. About 20 kilometers north of the park, rain stopped so we sought some caches while enjoying the countryside. Found at 16:09. The cache is in good shape and the content perfectly dry. Nice scenic side road, nice story. T : smile face figurine — L : smile face ball — SL — TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
traakd	Found it	7/17/2008	Nice little view from this spot. It was very hot when we found this cache and I considered just leaping into the lake several times. I wonder who lives in the cottage on the little island. TNLNSL. Thanks for the cache.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Tesoros	Found it	7/13/2008	This was our first time stopping in Myers Cave, the little hamlet that we drive through on the way to our cottage. Very nice view of Georgia Lake from the cache site - enjoyed it very much. T - Goofy TB and Fossil, L - Very Scary Cave Snake and Happy Face Man. TFTC!	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
