...1,county,X,...4
84,Jefferson-New York,0,1290
84,Lewis-New York,0,1290
84,Onondaga-New York,0,1290
84,Erie-New York,0,1290
84,Livingston-New York,0,1290
84,Cattaraugus-New York,1,1290
84,Clinton-New York,0,2028
84,Franklin-New York,0,2028
84,Essex-New York,0,2028
84,Hamilton-New York,0,2028
84,Washington-New York,0,2028
84,Warren-New York,0,2028
84,Montgomery-New York,0,2028
84,Schoharie-New York,0,2028
84,Albany-New York,0,2028
84,Columbia-New York,0,2028
84,Ulster-New York,0,2028
84,Sullivan-New York,0,2028
84,Orange-New York,0,2028
84,Putnam-New York,0,2028
84,Suffolk-New York,0,2028
84,Jefferson-New York,0,2028
84,Lewis-New York,0,2028
84,Onondaga-New York,0,2028
84,Erie-New York,0,2028
84,Livingston-New York,0,2028
84,Cattaraugus-New York,1,2028
84,Clinton-New York,0,2526
84,Franklin-New York,0,2526
84,Essex-New York,0,2526
84,Hamilton-New York,0,2526
84,Washington-New York,0,2526
84,Warren-New York,0,2526
84,Montgomery-New York,0,2526
84,Schoharie-New York,0,2526
84,Albany-New York,0,2526
84,Columbia-New York,0,2526
84,Ulster-New York,0,2526
84,Sullivan-New York,0,2526
84,Orange-New York,0,2526
84,Putnam-New York,0,2526
84,Suffolk-New York,0,2526
84,Jefferson-New York,0,2526
84,Lewis-New York,0,2526
84,Onondaga-New York,0,2526
84,Erie-New York,0,2526
84,Livingston-New York,0,2526
84,Cattaraugus-New York,0,2526
85,Clinton-New York,1,6
85,Franklin-New York,1,6
85,Essex-New York,1,6
85,Hamilton-New York,1,6
85,Washington-New York,1,6
85,Warren-New York,1,6
85,Montgomery-New York,1,6
85,Schoharie-New York,0,6
85,Albany-New York,0,6
85,Columbia-New York,1,6
85,Ulster-New York,1,6
85,Sullivan-New York,1,6
85,Orange-New York,1,6
85,Putnam-New York,1,6
85,Suffolk-New York,1,6
85,Jefferson-New York,1,6
85,Lewis-New York,1,6
85,Onondaga-New York,1,6
85,Erie-New York,1,6
85,Livingston-New York,1,6
85,Cattaraugus-New York,1,6
85,Clinton-New York,1,34
85,Franklin-New York,1,34
85,Essex-New York,1,34
85,Hamilton-New York,1,34
85,Washington-New York,1,34
85,Warren-New York,1,34
85,Montgomery-New York,1,34
85,Schoharie-New York,0,34
85,Albany-New York,0,34
85,Columbia-New York,1,34
85,Ulster-New York,1,34
85,Sullivan-New York,1,34
85,Orange-New York,1,34
85,Putnam-New York,1,34
85,Suffolk-New York,1,34
85,Jefferson-New York,1,34
85,Lewis-New York,1,34
85,Onondaga-New York,1,34
85,Erie-New York,1,34
85,Livingston-New York,1,34
85,Cattaraugus-New York,1,34
85,Clinton-New York,1,188
85,Franklin-New York,1,188
85,Essex-New York,1,188
85,Hamilton-New York,1,188
85,Washington-New York,1,188
85,Warren-New York,1,188
85,Montgomery-New York,1,188
85,Schoharie-New York,0,188
85,Albany-New York,0,188
85,Columbia-New York,1,188
85,Ulster-New York,1,188
85,Sullivan-New York,1,188
85,Orange-New York,1,188
85,Putnam-New York,1,188
85,Suffolk-New York,1,188
85,Jefferson-New York,1,188
85,Lewis-New York,1,188
85,Onondaga-New York,1,188
85,Erie-New York,1,188
85,Livingston-New York,1,188
85,Cattaraugus-New York,1,188
85,Clinton-New York,1,254
85,Franklin-New York,1,254
85,Essex-New York,1,254
85,Hamilton-New York,1,254
85,Washington-New York,1,254
85,Warren-New York,1,254
85,Montgomery-New York,1,254
85,Schoharie-New York,0,254
85,Albany-New York,0,254
85,Columbia-New York,1,254
85,Ulster-New York,1,254
85,Sullivan-New York,1,254
85,Orange-New York,1,254
85,Putnam-New York,1,254
85,Suffolk-New York,1,254
85,Jefferson-New York,1,254
85,Lewis-New York,1,254
85,Onondaga-New York,1,254
85,Erie-New York,1,254
85,Livingston-New York,1,254
85,Cattaraugus-New York,1,254
85,Clinton-New York,1,324
85,Franklin-New York,1,324
85,Essex-New York,1,324
85,Hamilton-New York,1,324
85,Washington-New York,1,324
85,Warren-New York,1,324
85,Montgomery-New York,1,324
85,Schoharie-New York,0,324
85,Albany-New York,0,324
85,Columbia-New York,1,324
85,Ulster-New York,1,324
85,Sullivan-New York,1,324
85,Orange-New York,1,324
85,Putnam-New York,1,324
85,Suffolk-New York,1,324
85,Jefferson-New York,1,324
85,Lewis-New York,1,324
85,Onondaga-New York,1,324
85,Erie-New York,1,324
85,Livingston-New York,1,324
85,Cattaraugus-New York,1,324
85,Clinton-New York,1,344
85,Franklin-New York,1,344
85,Essex-New York,1,344
85,Hamilton-New York,1,344
85,Washington-New York,1,344
85,Warren-New York,1,344
85,Montgomery-New York,1,344
85,Schoharie-New York,0,344
85,Albany-New York,0,344
85,Columbia-New York,1,344
85,Ulster-New York,1,344
85,Sullivan-New York,1,344
85,Orange-New York,1,344
85,Putnam-New York,1,344
85,Suffolk-New York,1,344
85,Jefferson-New York,1,344
85,Lewis-New York,1,344
85,Onondaga-New York,1,344
85,Erie-New York,1,344
85,Livingston-New York,1,344
85,Cattaraugus-New York,1,344
85,Clinton-New York,1,350
85,Franklin-New York,1,350
85,Essex-New York,1,350
85,Hamilton-New York,1,350
85,Washington-New York,1,350
85,Warren-New York,1,350
85,Montgomery-New York,1,350
85,Schoharie-New York,0,350
85,Albany-New York,0,350
85,Columbia-New York,1,350
85,Ulster-New York,1,350
85,Sullivan-New York,1,350
85,Orange-New York,1,350
85,Putnam-New York,1,350
85,Suffolk-New York,1,350
85,Jefferson-New York,1,350
85,Lewis-New York,1,350
85,Onondaga-New York,1,350
85,Erie-New York,1,350
85,Livingston-New York,1,350
85,Cattaraugus-New York,1,350
85,Clinton-New York,1,418
85,Franklin-New York,1,418
85,Essex-New York,0,418
85,Hamilton-New York,1,418
85,Washington-New York,1,418
85,Warren-New York,0,418
85,Montgomery-New York,0,418
85,Schoharie-New York,0,418
85,Albany-New York,0,418
85,Columbia-New York,0,418
85,Ulster-New York,0,418
85,Sullivan-New York,0,418
85,Orange-New York,1,418
85,Putnam-New York,1,418
85,Suffolk-New York,1,418
85,Jefferson-New York,0,418
85,Lewis-New York,1,418
85,Onondaga-New York,1,418
85,Erie-New York,1,418
85,Livingston-New York,1,418
85,Cattaraugus-New York,1,418
85,Clinton-New York,1,450
85,Franklin-New York,1,450
85,Essex-New York,0,450
85,Hamilton-New York,1,450
85,Washington-New York,1,450
85,Warren-New York,0,450
85,Montgomery-New York,0,450
85,Schoharie-New York,0,450
85,Albany-New York,0,450
85,Columbia-New York,0,450
85,Ulster-New York,0,450
85,Sullivan-New York,0,450
85,Orange-New York,1,450
85,Putnam-New York,1,450
85,Suffolk-New York,1,450
85,Jefferson-New York,0,450
85,Lewis-New York,1,450
85,Onondaga-New York,1,450
85,Erie-New York,1,450
85,Livingston-New York,1,450
85,Cattaraugus-New York,1,450
85,Clinton-New York,1,454
85,Franklin-New York,1,454
85,Essex-New York,0,454
85,Hamilton-New York,1,454
85,Washington-New York,1,454
85,Warren-New York,0,454
85,Montgomery-New York,0,454
85,Schoharie-New York,0,454
85,Albany-New York,0,454
85,Columbia-New York,0,454
85,Ulster-New York,0,454
85,Sullivan-New York,0,454
85,Orange-New York,1,454
85,Putnam-New York,1,454
85,Suffolk-New York,1,454
85,Jefferson-New York,0,454
85,Lewis-New York,1,454
85,Onondaga-New York,1,454
85,Erie-New York,1,454
85,Livingston-New York,1,454
85,Cattaraugus-New York,1,454
85,Clinton-New York,1,472
85,Franklin-New York,1,472
85,Essex-New York,0,472
85,Hamilton-New York,1,472
85,Washington-New York,1,472
85,Warren-New York,0,472
85,Montgomery-New York,0,472
85,Schoharie-New York,0,472
85,Albany-New York,0,472
85,Columbia-New York,0,472
85,Ulster-New York,0,472
85,Sullivan-New York,0,472
85,Orange-New York,1,472
85,Putnam-New York,1,472
85,Suffolk-New York,1,472
85,Jefferson-New York,0,472
85,Lewis-New York,1,472
85,Onondaga-New York,1,472
85,Erie-New York,1,472
85,Livingston-New York,1,472
85,Cattaraugus-New York,1,472
85,Clinton-New York,1,478
85,Franklin-New York,1,478
85,Essex-New York,0,478
85,Hamilton-New York,1,478
85,Washington-New York,1,478
85,Warren-New York,0,478
85,Montgomery-New York,0,478
85,Schoharie-New York,0,478
85,Albany-New York,0,478
85,Columbia-New York,0,478
85,Ulster-New York,0,478
85,Sullivan-New York,0,478
85,Orange-New York,1,478
85,Putnam-New York,1,478
85,Suffolk-New York,1,478
85,Jefferson-New York,0,478
85,Lewis-New York,1,478
85,Onondaga-New York,1,478
85,Erie-New York,1,478
85,Livingston-New York,1,478
85,Cattaraugus-New York,1,478
85,Clinton-New York,1,494
85,Franklin-New York,1,494
85,Essex-New York,0,494
85,Hamilton-New York,1,494
85,Washington-New York,1,494
85,Warren-New York,0,494
85,Montgomery-New York,0,494
85,Schoharie-New York,0,494
85,Albany-New York,0,494
85,Columbia-New York,0,494
85,Ulster-New York,0,494
85,Sullivan-New York,0,494
85,Orange-New York,1,494
85,Putnam-New York,1,494
85,Suffolk-New York,1,494
85,Jefferson-New York,0,494
85,Lewis-New York,1,494
85,Onondaga-New York,1,494
85,Erie-New York,1,494
85,Livingston-New York,1,494
85,Cattaraugus-New York,1,494
85,Clinton-New York,1,532
85,Franklin-New York,1,532
85,Essex-New York,0,532
85,Hamilton-New York,1,532
85,Washington-New York,1,532
85,Warren-New York,0,532
85,Montgomery-New York,0,532
85,Schoharie-New York,0,532
85,Albany-New York,0,532
85,Columbia-New York,0,532
85,Ulster-New York,0,532
85,Sullivan-New York,0,532
85,Orange-New York,1,532
85,Putnam-New York,1,532
85,Suffolk-New York,1,532
85,Jefferson-New York,0,532
85,Lewis-New York,1,532
85,Onondaga-New York,1,532
85,Erie-New York,1,532
85,Livingston-New York,1,532
85,Cattaraugus-New York,1,532
85,Clinton-New York,1,538
85,Franklin-New York,1,538
85,Essex-New York,0,538
85,Hamilton-New York,1,538
85,Washington-New York,1,538
85,Warren-New York,0,538
85,Montgomery-New York,0,538
85,Schoharie-New York,0,538
85,Albany-New York,0,538
85,Columbia-New York,0,538
85,Ulster-New York,0,538
85,Sullivan-New York,0,538
85,Orange-New York,1,538
85,Putnam-New York,1,538
85,Suffolk-New York,1,538
85,Jefferson-New York,0,538
85,Lewis-New York,1,538
85,Onondaga-New York,1,538
85,Erie-New York,1,538
85,Livingston-New York,1,538
85,Cattaraugus-New York,1,538
85,Clinton-New York,1,560
85,Franklin-New York,1,560
85,Essex-New York,0,560
85,Hamilton-New York,1,560
85,Washington-New York,1,560
85,Warren-New York,0,560
85,Montgomery-New York,0,560
85,Schoharie-New York,0,560
85,Albany-New York,0,560
85,Columbia-New York,0,560
85,Ulster-New York,0,560
85,Sullivan-New York,0,560
85,Orange-New York,1,560
85,Putnam-New York,1,560
85,Suffolk-New York,1,560
85,Jefferson-New York,0,560
85,Lewis-New York,1,560
85,Onondaga-New York,1,560
85,Erie-New York,1,560
85,Livingston-New York,1,560
85,Cattaraugus-New York,1,560
85,Clinton-New York,1,604
85,Franklin-New York,1,604
85,Essex-New York,0,604
85,Hamilton-New York,1,604
85,Washington-New York,1,604
85,Warren-New York,0,604
85,Montgomery-New York,0,604
85,Schoharie-New York,0,604
85,Albany-New York,0,604
85,Columbia-New York,0,604
85,Ulster-New York,0,604
85,Sullivan-New York,0,604
85,Orange-New York,1,604
85,Putnam-New York,1,604
85,Suffolk-New York,1,604
85,Jefferson-New York,0,604
85,Lewis-New York,1,604
85,Onondaga-New York,1,604
85,Erie-New York,1,604
85,Livingston-New York,1,604
85,Cattaraugus-New York,1,604
85,Clinton-New York,1,616
85,Franklin-New York,1,616
85,Essex-New York,0,616
85,Hamilton-New York,1,616
85,Washington-New York,1,616
85,Warren-New York,0,616
85,Montgomery-New York,0,616
85,Schoharie-New York,0,616
85,Albany-New York,0,616
85,Columbia-New York,0,616
85,Ulster-New York,0,616
85,Sullivan-New York,0,616
85,Orange-New York,1,616
85,Putnam-New York,1,616
85,Suffolk-New York,1,616
85,Jefferson-New York,0,616
85,Lewis-New York,1,616
85,Onondaga-New York,1,616
85,Erie-New York,1,616
85,Livingston-New York,1,616
85,Cattaraugus-New York,1,616
85,Clinton-New York,1,620
85,Franklin-New York,1,620
85,Essex-New York,0,620
85,Hamilton-New York,1,620
85,Washington-New York,1,620
85,Warren-New York,0,620
85,Montgomery-New York,0,620
85,Schoharie-New York,0,620
85,Albany-New York,0,620
85,Columbia-New York,0,620
85,Ulster-New York,0,620
85,Sullivan-New York,0,620
85,Orange-New York,1,620
85,Putnam-New York,1,620
85,Suffolk-New York,1,620
85,Jefferson-New York,0,620
85,Lewis-New York,1,620
85,Onondaga-New York,1,620
85,Erie-New York,1,620
85,Livingston-New York,1,620
85,Cattaraugus-New York,1,620
85,Clinton-New York,1,746
85,Franklin-New York,1,746
85,Essex-New York,0,746
85,Hamilton-New York,1,746
85,Washington-New York,1,746
85,Warren-New York,0,746
85,Montgomery-New York,0,746
85,Schoharie-New York,0,746
85,Albany-New York,0,746
85,Columbia-New York,0,746
85,Ulster-New York,0,746
85,Sullivan-New York,0,746
85,Orange-New York,1,746
85,Putnam-New York,1,746
85,Suffolk-New York,1,746
85,Jefferson-New York,0,746
85,Lewis-New York,1,746
85,Onondaga-New York,1,746
85,Erie-New York,1,746
85,Livingston-New York,1,746
85,Cattaraugus-New York,1,746
85,Clinton-New York,0,788
85,Franklin-New York,0,788
85,Essex-New York,0,788
85,Hamilton-New York,0,788
85,Washington-New York,0,788
85,Warren-New York,0,788
85,Montgomery-New York,0,788
85,Schoharie-New York,0,788
85,Albany-New York,0,788
85,Columbia-New York,0,788
85,Ulster-New York,0,788
85,Sullivan-New York,0,788
85,Orange-New York,1,788
85,Putnam-New York,0,788
85,Suffolk-New York,1,788
85,Jefferson-New York,0,788
85,Lewis-New York,0,788
85,Onondaga-New York,0,788
85,Erie-New York,1,788
85,Livingston-New York,1,788
85,Cattaraugus-New York,1,788
85,Clinton-New York,0,828
85,Franklin-New York,0,828
85,Essex-New York,0,828
85,Hamilton-New York,0,828
85,Washington-New York,0,828
85,Warren-New York,0,828
85,Montgomery-New York,0,828
85,Schoharie-New York,0,828
85,Albany-New York,0,828
85,Columbia-New York,0,828
85,Ulster-New York,0,828
85,Sullivan-New York,0,828
85,Orange-New York,1,828
85,Putnam-New York,0,828
85,Suffolk-New York,1,828
85,Jefferson-New York,0,828
85,Lewis-New York,0,828
85,Onondaga-New York,0,828
85,Erie-New York,1,828
85,Livingston-New York,1,828
85,Cattaraugus-New York,1,828
85,Clinton-New York,0,942
85,Franklin-New York,0,942
85,Essex-New York,0,942
85,Hamilton-New York,0,942
85,Washington-New York,0,942
85,Warren-New York,0,942
85,Montgomery-New York,0,942
85,Schoharie-New York,0,942
85,Albany-New York,0,942
85,Columbia-New York,0,942
85,Ulster-New York,0,942
85,Sullivan-New York,0,942
85,Orange-New York,1,942
85,Putnam-New York,0,942
85,Suffolk-New York,1,942
85,Jefferson-New York,0,942
85,Lewis-New York,0,942
85,Onondaga-New York,0,942
85,Erie-New York,1,942
85,Livingston-New York,1,942
85,Cattaraugus-New York,1,942
85,Clinton-New York,0,1178
85,Franklin-New York,0,1178
85,Essex-New York,0,1178
85,Hamilton-New York,0,1178
85,Washington-New York,0,1178
85,Warren-New York,0,1178
85,Montgomery-New York,0,1178
85,Schoharie-New York,0,1178
85,Albany-New York,0,1178
85,Columbia-New York,0,1178
85,Ulster-New York,0,1178
85,Sullivan-New York,0,1178
85,Orange-New York,1,1178
85,Putnam-New York,0,1178
85,Suffolk-New York,1,1178
85,Jefferson-New York,0,1178
85,Lewis-New York,0,1178
85,Onondaga-New York,0,1178
85,Erie-New York,1,1178
85,Livingston-New York,1,1178
85,Cattaraugus-New York,1,1178
85,Clinton-New York,0,1342
85,Franklin-New York,0,1342
85,Essex-New York,0,1342
85,Hamilton-New York,0,1342
85,Washington-New York,0,1342
85,Warren-New York,0,1342
85,Montgomery-New York,0,1342
85,Schoharie-New York,0,1342
85,Albany-New York,0,1342
85,Columbia-New York,0,1342
85,Ulster-New York,0,1342
85,Sullivan-New York,0,1342
85,Orange-New York,0,1342
85,Putnam-New York,0,1342
85,Suffolk-New York,1,1342
85,Jefferson-New York,0,1342
85,Lewis-New York,0,1342
85,Onondaga-New York,0,1342
85,Erie-New York,0,1342
85,Livingston-New York,0,1342
85,Cattaraugus-New York,1,1342
85,Clinton-New York,0,2434
85,Franklin-New York,0,2434
85,Essex-New York,0,2434
85,Hamilton-New York,0,2434
85,Washington-New York,0,2434
85,Warren-New York,0,2434
85,Montgomery-New York,0,2434
85,Schoharie-New York,0,2434
85,Albany-New York,0,2434
85,Columbia-New York,0,2434
85,Ulster-New York,0,2434
85,Sullivan-New York,0,2434
85,Orange-New York,0,2434
85,Putnam-New York,0,2434
85,Suffolk-New York,0,2434
85,Jefferson-New York,0,2434
85,Lewis-New York,0,2434
85,Onondaga-New York,0,2434
85,Erie-New York,0,2434
85,Livingston-New York,0,2434
85,Cattaraugus-New York,1,2434
85,Clinton-New York,0,3072
85,Franklin-New York,0,3072
85,Essex-New York,0,3072
85,Hamilton-New York,0,3072
85,Washington-New York,0,3072
85,Warren-New York,0,3072
85,Montgomery-New York,0,3072
85,Schoharie-New York,0,3072
85,Albany-New York,0,3072
85,Columbia-New York,0,3072
85,Ulster-New York,0,3072
85,Sullivan-New York,0,3072
85,Orange-New York,0,3072
85,Putnam-New York,0,3072
85,Suffolk-New York,0,3072
85,Jefferson-New York,0,3072
85,Lewis-New York,0,3072
85,Onondaga-New York,0,3072
85,Erie-New York,0,3072
85,Livingston-New York,0,3072
85,Cattaraugus-New York,0,3072
86,Clinton-New York,1,414
86,Franklin-New York,1,414
86,Essex-New York,1,414
86,Hamilton-New York,1,414
86,Washington-New York,1,414
86,Warren-New York,1,414
86,Montgomery-New York,1,414
86,Schoharie-New York,0,414
86,Albany-New York,0,414
86,Columbia-New York,1,414
86,Ulster-New York,1,414
86,Sullivan-New York,1,414
86,Orange-New York,1,414
86,Putnam-New York,1,414
86,Suffolk-New York,1,414
86,Jefferson-New York,1,414
86,Lewis-New York,1,414
86,Onondaga-New York,1,414
86,Erie-New York,1,414
86,Livingston-New York,1,414
86,Cattaraugus-New York,1,414
86,Clinton-New York,1,608
86,Franklin-New York,1,608
86,Essex-New York,0,608
86,Hamilton-New York,1,608
86,Washington-New York,1,608
86,Warren-New York,0,608
86,Montgomery-New York,0,608
86,Schoharie-New York,0,608
86,Albany-New York,0,608
86,Columbia-New York,0,608
86,Ulster-New York,0,608
86,Sullivan-New York,0,608
86,Orange-New York,1,608
86,Putnam-New York,1,608
86,Suffolk-New York,1,608
86,Jefferson-New York,0,608
86,Lewis-New York,1,608
86,Onondaga-New York,1,608
86,Erie-New York,1,608
86,Livingston-New York,1,608
86,Cattaraugus-New York,1,608
86,Clinton-New York,1,610
86,Franklin-New York,1,610
86,Essex-New York,0,610
86,Hamilton-New York,1,610
86,Washington-New York,1,610
86,Warren-New York,0,610
86,Montgomery-New York,0,610
86,Schoharie-New York,0,610
86,Albany-New York,0,610
86,Columbia-New York,0,610
86,Ulster-New York,0,610
86,Sullivan-New York,0,610
86,Orange-New York,1,610
86,Putnam-New York,1,610
86,Suffolk-New York,1,610
86,Jefferson-New York,0,610
86,Lewis-New York,1,610
86,Onondaga-New York,1,610
86,Erie-New York,1,610
86,Livingston-New York,1,610
86,Cattaraugus-New York,1,610
86,Clinton-New York,1,628
86,Franklin-New York,1,628
86,Essex-New York,0,628
86,Hamilton-New York,1,628
86,Washington-New York,1,628
86,Warren-New York,0,628
86,Montgomery-New York,0,628
86,Schoharie-New York,0,628
86,Albany-New York,0,628
86,Columbia-New York,0,628
86,Ulster-New York,0,628
86,Sullivan-New York,0,628
86,Orange-New York,1,628
86,Putnam-New York,1,628
86,Suffolk-New York,1,628
86,Jefferson-New York,0,628
86,Lewis-New York,1,628
86,Onondaga-New York,1,628
86,Erie-New York,1,628
86,Livingston-New York,1,628
86,Cattaraugus-New York,1,628
86,Clinton-New York,1,658
86,Franklin-New York,1,658
86,Essex-New York,0,658
86,Hamilton-New York,1,658
86,Washington-New York,1,658
86,Warren-New York,0,658
86,Montgomery-New York,0,658
86,Schoharie-New York,0,658
86,Albany-New York,0,658
86,Columbia-New York,0,658
86,Ulster-New York,0,658
86,Sullivan-New York,0,658
86,Orange-New York,1,658
86,Putnam-New York,1,658
86,Suffolk-New York,1,658
86,Jefferson-New York,0,658
86,Lewis-New York,1,658
86,Onondaga-New York,1,658
86,Erie-New York,1,658
86,Livingston-New York,1,658
86,Cattaraugus-New York,1,658
86,Clinton-New York,1,670
86,Franklin-New York,1,670
86,Essex-New York,0,670
86,Hamilton-New York,1,670
86,Washington-New York,1,670
86,Warren-New York,0,670
86,Montgomery-New York,0,670
86,Schoharie-New York,0,670
86,Albany-New York,0,670
86,Columbia-New York,0,670
86,Ulster-New York,0,670
86,Sullivan-New York,0,670
86,Orange-New York,1,670
86,Putnam-New York,1,670
86,Suffolk-New York,1,670
86,Jefferson-New York,0,670
86,Lewis-New York,1,670
86,Onondaga-New York,1,670
86,Erie-New York,1,670
86,Livingston-New York,1,670
86,Cattaraugus-New York,1,670
86,Clinton-New York,1,686
86,Franklin-New York,1,686
86,Essex-New York,0,686
86,Hamilton-New York,1,686
86,Washington-New York,1,686
86,Warren-New York,0,686
86,Montgomery-New York,0,686
86,Schoharie-New York,0,686
86,Albany-New York,0,686
86,Columbia-New York,0,686
86,Ulster-New York,0,686
86,Sullivan-New York,0,686
86,Orange-New York,1,686
86,Putnam-New York,1,686
86,Suffolk-New York,1,686
86,Jefferson-New York,0,686
86,Lewis-New York,1,686
86,Onondaga-New York,1,686
86,Erie-New York,1,686
86,Livingston-New York,1,686
86,Cattaraugus-New York,1,686
86,Clinton-New York,1,714
86,Franklin-New York,1,714
86,Essex-New York,0,714
86,Hamilton-New York,1,714
86,Washington-New York,1,714
86,Warren-New York,0,714
86,Montgomery-New York,0,714
86,Schoharie-New York,0,714
86,Albany-New York,0,714
86,Columbia-New York,0,714
86,Ulster-New York,0,714
86,Sullivan-New York,0,714
86,Orange-New York,1,714
86,Putnam-New York,1,714
86,Suffolk-New York,1,714
86,Jefferson-New York,0,714
86,Lewis-New York,1,714
86,Onondaga-New York,1,714
86,Erie-New York,1,714
86,Livingston-New York,1,714
86,Cattaraugus-New York,1,714
86,Clinton-New York,1,738
86,Franklin-New York,1,738
86,Essex-New York,0,738
86,Hamilton-New York,1,738
86,Washington-New York,1,738
86,Warren-New York,0,738
86,Montgomery-New York,0,738
86,Schoharie-New York,0,738
86,Albany-New York,0,738
86,Columbia-New York,0,738
86,Ulster-New York,0,738
86,Sullivan-New York,0,738
86,Orange-New York,1,738
86,Putnam-New York,1,738
86,Suffolk-New York,1,738
86,Jefferson-New York,0,738
86,Lewis-New York,1,738
86,Onondaga-New York,1,738
86,Erie-New York,1,738
86,Livingston-New York,1,738
86,Cattaraugus-New York,1,738
86,Clinton-New York,0,740
86,Franklin-New York,0,740
86,Essex-New York,0,740
86,Hamilton-New York,0,740
86,Washington-New York,0,740
86,Warren-New York,0,740
86,Montgomery-New York,0,740
86,Schoharie-New York,0,740
86,Albany-New York,0,740
86,Columbia-New York,0,740
86,Ulster-New York,0,740
86,Sullivan-New York,0,740
86,Orange-New York,1,740
86,Putnam-New York,0,740
86,Suffolk-New York,1,740
86,Jefferson-New York,0,740
86,Lewis-New York,0,740
86,Onondaga-New York,0,740
86,Erie-New York,1,740
86,Livingston-New York,1,740
86,Cattaraugus-New York,1,740
86,Clinton-New York,0,748
86,Franklin-New York,0,748
86,Essex-New York,0,748
86,Hamilton-New York,0,748
86,Washington-New York,0,748
86,Warren-New York,0,748
86,Montgomery-New York,0,748
86,Schoharie-New York,0,748
86,Albany-New York,0,748
86,Columbia-New York,0,748
86,Ulster-New York,0,748
86,Sullivan-New York,0,748
86,Orange-New York,1,748
86,Putnam-New York,0,748
86,Suffolk-New York,1,748
86,Jefferson-New York,0,748
86,Lewis-New York,0,748
86,Onondaga-New York,0,748
86,Erie-New York,1,748
86,Livingston-New York,1,748
86,Cattaraugus-New York,1,748
86,Clinton-New York,0,902
86,Franklin-New York,0,902
86,Essex-New York,0,902
86,Hamilton-New York,0,902
86,Washington-New York,0,902
86,Warren-New York,0,902
86,Montgomery-New York,0,902
86,Schoharie-New York,0,902
86,Albany-New York,0,902
86,Columbia-New York,0,902
86,Ulster-New York,0,902
86,Sullivan-New York,0,902
86,Orange-New York,1,902
86,Putnam-New York,0,902
86,Suffolk-New York,1,902
86,Jefferson-New York,0,902
86,Lewis-New York,0,902
86,Onondaga-New York,0,902
86,Erie-New York,1,902
86,Livingston-New York,1,902
86,Cattaraugus-New York,1,902
86,Clinton-New York,0,1112
86,Franklin-New York,0,1112
86,Essex-New York,0,1112
86,Hamilton-New York,0,1112
86,Washington-New York,0,1112
86,Warren-New York,0,1112
86,Montgomery-New York,0,1112
86,Schoharie-New York,0,1112
86,Albany-New York,0,1112
86,Columbia-New York,0,1112
86,Ulster-New York,0,1112
86,Sullivan-New York,0,1112
86,Orange-New York,1,1112
86,Putnam-New York,0,1112
86,Suffolk-New York,1,1112
86,Jefferson-New York,0,1112
86,Lewis-New York,0,1112
86,Onondaga-New York,0,1112
86,Erie-New York,1,1112
86,Livingston-New York,1,1112
86,Cattaraugus-New York,1,1112
86,Clinton-New York,0,1140
86,Franklin-New York,0,1140
86,Essex-New York,0,1140
86,Hamilton-New York,0,1140
86,Washington-New York,0,1140
86,Warren-New York,0,1140
86,Montgomery-New York,0,1140
86,Schoharie-New York,0,1140
86,Albany-New York,0,1140
86,Columbia-New York,0,1140
86,Ulster-New York,0,1140
86,Sullivan-New York,0,1140
86,Orange-New York,0,1140
86,Putnam-New York,0,1140
86,Suffolk-New York,1,1140
86,Jefferson-New York,0,1140
86,Lewis-New York,0,1140
86,Onondaga-New York,0,1140
86,Erie-New York,0,1140
86,Livingston-New York,0,1140
86,Cattaraugus-New York,1,1140
86,Clinton-New York,0,1254
86,Franklin-New York,0,1254
86,Essex-New York,0,1254
86,Hamilton-New York,0,1254
86,Washington-New York,0,1254
86,Warren-New York,0,1254
86,Montgomery-New York,0,1254
86,Schoharie-New York,0,1254
86,Albany-New York,0,1254
86,Columbia-New York,0,1254
86,Ulster-New York,0,1254
86,Sullivan-New York,0,1254
86,Orange-New York,0,1254
86,Putnam-New York,0,1254
86,Suffolk-New York,1,1254
86,Jefferson-New York,0,1254
86,Lewis-New York,0,1254
86,Onondaga-New York,0,1254
86,Erie-New York,0,1254
86,Livingston-New York,0,1254
86,Cattaraugus-New York,1,1254
86,Clinton-New York,0,1804
86,Franklin-New York,0,1804
86,Essex-New York,0,1804
86,Hamilton-New York,0,1804
86,Washington-New York,0,1804
86,Warren-New York,0,1804
86,Montgomery-New York,0,1804
86,Schoharie-New York,0,1804
86,Albany-New York,0,1804
86,Columbia-New York,0,1804
86,Ulster-New York,0,1804
86,Sullivan-New York,0,1804
86,Orange-New York,0,1804
86,Putnam-New York,0,1804
86,Suffolk-New York,0,1804
86,Jefferson-New York,0,1804
86,Lewis-New York,0,1804
86,Onondaga-New York,0,1804
86,Erie-New York,0,1804
86,Livingston-New York,0,1804
86,Cattaraugus-New York,1,1804
86,Clinton-New York,0,2056
86,Franklin-New York,0,2056
86,Essex-New York,0,2056
86,Hamilton-New York,0,2056
86,Washington-New York,0,2056
86,Warren-New York,0,2056
86,Montgomery-New York,0,2056
86,Schoharie-New York,0,2056
86,Albany-New York,0,2056
86,Columbia-New York,0,2056
86,Ulster-New York,0,2056
86,Sullivan-New York,0,2056
86,Orange-New York,0,2056
86,Putnam-New York,0,2056
86,Suffolk-New York,0,2056
86,Jefferson-New York,0,2056
86,Lewis-New York,0,2056
86,Onondaga-New York,0,2056
