users	status	date	clean_log	i
Gimli+Galadriel	Found it	1/28/2018	Sweet cave! Plan on returning to visit via canoe. Loved the 4.6 mile loop hike.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
toadfrommars	Found it	1/20/2018	Trying to escape the cabin fever and to enjoy a beautiful January day we decided to go down to visit two places we have wanted to go for quite some time-Devil's Well and Cave Spring. The hike was nice, and the two locations were neat. Thanks for placing this	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Kymma924	Found it	10/7/2017	I wanted to see this anyway, and I needed an earthcache today. Double win. ^_^ It was kind of drizzly, but it was my only chance before heading home. So I made the hike. I ended up going all the way around, instead of finding the slightly shorter route. It was a nice hike, though. Just hard enough that it was challenging, but not too steep or long that it wasn't fun. Should have brought water and a buddy for basic hiking safety, but didn't come with anyone and forgot about water. XD In any case, it worked out fine. The cave/spring was really cool to see. TFTC.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Giardia-	Found it	8/13/2017	Found this cache with Geoyakr while kayaking the river. I've actually visited this location several times in the past (the first around 1979). Today, I'm finally logging as a found cache. Enjoyed it very much. Thanks	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
GeoYakr	Found it	8/12/2017	Visiting from Memphis TN. Awesome ec. Great kayak trail. fellow Geocacher Giardia and I made a trip up to paddle the river fro Akers to Pulltite. WE also visited the well, but had to do the EC by kayak to enjoy the 5/5/ rating. This is a milestone cache for me SL# 1700	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
GeoWench78	Found it	7/31/2017	Found with AF BEE while caching on a camping weekend. He sent in our answer. Long pants are a must -- even in late July. We know this because we wore shorts! Lots of stinging nettles down closer to the river. Great hike on a pretty and very quiet trail. Thanks for placing this cache.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
AF BEE	Found it	7/31/2017	OCW GeoWench78 on our way home after camping at Echo Bluff State Park last night...got an early start (0745)...so it wasn't too hot, just had to deal with the spiders, occasional PI, and some stinging nettles...recommend long pants for this hike as the vegetation is encroaching on the trail this time of year. The neat cave was certainly worth the 4 mile round trip (we didn't do the longer half of the loop)...TFTC!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
tomscaching	Found it	6/26/2017	The cave gets a little crowded if you go with groups.The bottom is white sand, the water is cold and crystal clear. cjhoffy sent in the estimates.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
cjhoffy	Found it	6/26/2017	My family came to the area for a canoe trip on the Current River. We stayed at Montauk Resort. I brought a flashlight so we could get a good look inside. That was fun going into a cave from a canoe. There were a lot of swallows nesting inside, but we didn't notice any other wildlife. cjhoffy from Lenexa, KS 11:58:00 AM	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
coastermike99	Found it	6/10/2017	This is the second time I have been out to this cave and it is beautiful every time I go!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
chiquita's bunch	Found it	5/22/2017	Sorry for the late posting, life got in the way of geocaching again. We used to float the Current River with my husband's brother every summer, since it's been over a decade we figured it was time to revisit. Luckily we called beforehand and found out there had been record flooding a few weeks earlier but that things were in the process of getting back to normal. We weren't sure what we were going to find when we arrived at Pulltite campground but the crews had done an awesome job cleaning up, you would never have guessed that 10-15 feet of water had recently been covering our campsite. It had only reopened 2 days earlier so there were very few other campers making for a quiet & delightful time. The first day Carr's (great people, big shout out to driver Tom) canoe rental picked us up at our tent and drove us to Akers Ferry and then we floated back to our campsite. It was really incredible seeing all the downed trees along the banks and the debris left high in the trees. Once again, the park service had done an amazing job clearing the river of obstacles, there was only one spot that was a bit tricky because of a fallen sycamore. We only saw two other kayakers the entire time we were on the river, unfortunately they were right in front of us as we approached Cave Spring so we pulled over to the opposite bank and waited for them to finish exploring. After they paddled off we headed in, even though we've been here a few times before it's always super cool (in more ways than one). Thanks lonestarkayaker for setting up this earthcache, definitely deserving of a huge favorite vote.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
GZBound	Found it	1/24/2017	Hiked down to the cave today from Devil's well. I wasn't sure how far in you could get by foot, but we got all the way to the back of the cave easily. Such a beautiful experience. I definitely plan on returning in the future when it's warmer to explore this by water. Stayed at the new lodge in the new Echo Bluffs state park. Have found a new gem in the heart of Missouri. Definitely a favorite.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
golfnfrolf	Found it	8/10/2016	I went with Boy Scout troop 32 on a 3 day canoe trip from Baptist to Two rivers. The cave was a big highlight for me. We saw wild horses the next day. I would have passed right on by if not for your cache. Thank you so much!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
ABHovis	Found it	6/30/2016	Canoe adventure on the Current	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Crazy4Moose	Found it	6/27/2016	Cycle Ken and I floated the Akers to Pulltite section of the Current River along with several family members. Hadn't been on this section of the river in over 10 plus years. Had a wonderful time. It was a humid, overcast day and we had fog rolling off the river for much of our float, including the area near the cave. That was a fun aspect. Didn't bring my camera on the river, so no pictures. Ken emailed the answers for both of us. Thanks for the fun EarthCache!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Cycle Ken	Found it	6/27/2016	On a canoe trip with Crazy4Moose. We did not dump but did come close on this trip. Did have to help several family members that dumped both canoes and kayaks. Have been here several times but it has been over 10 years. TF Earth Cache.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
sweetly	Found it	2/28/2016	Found it	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
hightechhillbilly	Write note	11/8/2015	We came with some friends for the hike on a beautiful fall day! We have logged this cache before but, the Current River is AWESOME!!!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
rhtrages	Found it	10/25/2015	Enjoyed paddling and getting this earth cache Friday. This is our view from inside to out.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Lisabe	Found it	10/6/2015	found this beauty on the river on Tuesday day 3 of our float.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
saucytoad	Found it	8/24/2015	One of my all-time favorite caches!! My trip on the Current was amazing and so was this cave. Thanks so much!!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
CrazyClymers	Found it	8/8/2015	Did a three day float just to get this cache. Thanks so much for making this a earth cache. We had so much fun exploring and camping on the river. Beautiful Place!! Sending email and giving a fav point.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Griffin14	Found it	8/3/2015	This is day 2 of our Boy Scout Troop 627 canoe trip on the Current River from Baptist Camp to Two Rivers. Today we are floating from Akers to Round Spring. Thanks for bringing us here!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
myotis	Found it	7/15/2015	Since this is NOT a 5/5 by any stretch of the imagination, I thought about not logging it. Back in the day, a 5/5 was really hard, not really easy like this one. I remember the 5/5 I set up back in the day, it took 2 days and instead of having to guess how tall something was (that's a 5 difficulty??? it is a 1 difficulty) you had to do a bunch of stuff along the 18 mile hike. But o well, the spring was a really flowing (first time I ever saw it with brown water coming out of it. So it was really hard to get back into the cave. I think an accurate rating for this cache would be 2/1.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Tagalong Lynn	Found it	6/11/2015	Stopped here with our group, it was incredible! Email sent by Greg TFTC Tagalong Lynn - Springfield, MO	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Gredgeman	Found it	6/11/2015	We visited today on our overnight Current River float. It was awesome, I even took a really cold swim. Thanks for making this earth cache. Gredgeman & Tagalong Lynn	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
tre1692	Found it	4/30/2015	Right at the cave entrance i disturbed a snake that went into the water. A minute later the snake distrubed a frog that went hoping away only to get swooped on by a hawk. Talk about the circle of life.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
WyckedAnn	Found it	4/5/2015	greetings from California, out with resurrictionj on this awesome Easter Sunday.... really cool and fun hike my first earth cache... so beautiful. TFTC.. :) This entry was edited by kittypennington on Friday, 15 May 2015 at 09:10:08 UTC.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
resurrectionj	Found it	4/5/2015	Out caching with kittypennigton getting her some MO caches. We had to made sure to get her first ever 5/5. After visiting the Devil's Well we made our way down to the cave. Took the opportunity to look for moral mushrooms, but no luck. Even started to sprinkle rain on us once we was there. Great day, TFTC	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
aflemke	Found it	3/29/2015	My wife and I drove down from Minnesota and did a little canoeing on the Current River. Of course we had to check out this cave! It was pretty cool going in. Scared my wife a bit when it got dark at the end around the corner and she didn't want to go further, but I made her anyways! Just got home tonight and will post post a pic of us in the cave when I get them off my camera. Thanks for the cache page and letting us know about the cool stuff in the area!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
canoecolt	Found it	3/8/2015	Third time here and the Cave although it is not very deep never fails to attract all the canoeists like a magnet. Always fascinating ... the cave itself, the blue color of the spring water, the critters along the way and just learning about the whole formation of the spring caves is of interest. Thanks for placing a mighty fine cache - a favorite.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
nwc_voyageur	Found it	3/8/2015	Canoecolt and I spent a couple of weeks in southern Missouri canoeing the great rivers in the area. Mother Nature let us know who was in control so did not get as many days as hoped because of the weather. But we did canoe two days on the Current with friends from Illinois and Iowa. Have stopped here before, but did not get this cache. Answers will be e-mail. Thanks for this great river cache.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
alijo	Found it	9/28/2014	Actually did this float on Sept 14 with some Germans in town on a business trip.	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Truth_Seekers_6	Found it	8/31/2014	What a neat place to see along the river when you are on a float trip. The family and I parked the raft here to check it out and jump into the freezing cold water. Only one of the kids was brave enough to jump into the water with us, but she did it 3 more times afterwords. What a great weekend and a great memory. Glad we checked this out! We can thank God for this Cache!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
Scout's Mix	Found it	8/30/2014	TFTC! I've been down this river several times, and have even been in the cave before--but never realized it was a cache before. Thanks for this cache!	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
warhan	Found it	7/26/2014	Found it floating the river, the opening was roughly 25x25	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
shanna_love	Found it	7/26/2014	found floating the current river with some friends. We think the opening was roughly around 25x 25	https:/www.geocaching.com/geocache/GC22Y58_cave-spring-on-the-current-river
				https://www.geocaching.com/geocache/GC1CXZG_buckhorn-cave
				https://www.geocaching.com/geocache/GC1GWB5_a-forest-of-huge-bouldersindian-rock-sheltercave
				https://www.geocaching.com/geocache/GCG7MW_bats-vs-mosquitoes-at-berryton-cave
				https://www.geocaching.com/geocache/GC76M6M_ravenscroft-mine-and-walking-trail
				https://www.geocaching.com/geocache/GC3GXGB_the-herbert-corundum-mine
Danbg	Archive	10/25/2015	taking this on down. I will write a better description shortly.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
GeoDino04	Found it	10/14/2015	TFTF!!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
TNjuju	Found it	10/12/2015	TFTF!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
watsondna	Found it	10/12/2015		https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
sfant	Found it	10/10/2015	Another!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
mahan9792	Found it	9/27/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
KatieMelton91	Found it	9/20/2015	Found	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lonck	Found it	9/20/2015	Easy find, but neat spot. Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
shgrider	Found it	9/20/2015	Unfortunately the stairs leading down to the hole were taped off and in need of repair but could see enough from above and got the cache as well. Thanks for the hide.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Katsupastar13	Found it	9/20/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
shelbyjones22	Found it	9/19/2015	Right on trail!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
bowlofpudding	Found it	9/17/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Whitcass30	Found it	9/13/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Whitcass30	Found it	9/13/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
witty-team-name	Found it	9/7/2015	Great find. Thanks for supplying the pen and the catch.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
4littlefroggies	Found it	8/30/2015	Fun find and a great trail!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Write note	8/23/2015	Showing some people that there is treasure at the park. Thida found this years ago.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kopeckfam	Found it	8/10/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Retrogamer03	Found it	8/2/2015	Easy trailside find. Though I didn't find the t covered like the hint implied	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
nds412	Found it	8/1/2015	#3 for the day. Mathew made this find! TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
sandman2501	Found it	7/19/2015	Fun	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
tad162011	Found it	7/18/2015	Found with Scoobypatterson and 2/3 of Tinkerbell+2.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
scoobypatterson	Found it	7/18/2015	An easy quick find for Tad161, two thirds of Tinkerbell+2 and I. Checked out the Blue Hole and moved on.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
wanderingyogi	Found it	7/18/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jay&carol	Found it	7/17/2015	Gotta keep my eye out for geocache trails	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dlguyer	Found it	7/14/2015	Found it!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Karen-Lonnie	Found it	6/30/2015	Out on a Drive About picking up some caches along the way.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jfmurray	Found it	6/30/2015	Thanks!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
theosus	Found it	6/27/2015	Nice little cache fun day	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
erraticnormal6	Found it	6/18/2015	#2	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lawred01	Found it	6/16/2015	Fun. Signed Team J and M	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Trailsnakes	Found it	6/2/2015	TFTC beautiful spot nearby! Thanks!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
grizz-rider	Found it	6/1/2015	While on a trip from Michigan to Mayport Naval Base in Florida for a wedding, I just had to do a little caching, Took a little break from the drive and stopped by here to look for this one, made the find, signed the log, and replaced as found. Thanks for placing this cache, loved this place, a favorite point for sure	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lifes2short	Found it	5/31/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
WV Mama Bear	Found it	5/30/2015	Tftc!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Derrick&Lilly	Found it	5/30/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Derrick&Lilly	Found it	5/30/2015	TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Korie P	Found it	5/30/2015	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Tman2329	Found it	5/30/2015	TFTC Danbg...	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
FIREnICE87	Found it	5/28/2015	Decided to grab all of these today before an interview, Nic walk, TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
vibbertations	Found it	5/24/2015	Found it with Dan a couple weeks ago...along with some guy from Connecticut.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dakota.sheriff	Found it	5/23/2015	FOUND WITH THE OWNER! look for little trails. ;)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
not a couchpotato	Found it	5/18/2015	Caching in the rain. But the main thing is I found it. Thanks for the cache.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
vibbhn	Found it	5/17/2015	:)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Toothpicklovers	Found it	5/17/2015	Quick find - Tftc!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
AdventuringCocomon	Found it	5/7/2015	Look no further feller we found it!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
MrPen15	Found it	4/19/2015	What a great location! Beautiful day with a little work (CITO) and a little play (geocaching)!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kenwig	Found it	4/18/2015	Nice cache by Blue Hole #2	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lgdunn	Found it	4/18/2015	Great hide	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dmtuttle	Found it	4/17/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
KYweatherkid01	Found it	4/11/2015	Loved these caches! Hate to see them go!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Kywolfkid01	Found it	4/11/2015	Water was pretty cloudy today. TFTC SL	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
ashADHD2016	Found it	4/11/2015	Found it!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Shadowmedic4256	Found it	4/11/2015	Beautiful place! Found with Goodeye and Longstride and team Swagbucklers! TFTC SL	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
pimpmg	Found it	4/10/2015	The kids are having fun finding all of the treasure! Thanks for the cache!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Ariel.Dean	Found it	4/8/2015	Easy! :)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
debdaniel15	Found it	4/7/2015	My first geocache!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
flip/flop girlz	Found it	4/5/2015	This was our second visit to this area. The first time we were here, we were with several muggles. So, we only grabbed two caches. Today we were by ourselves, and we tried to find the rest of them. L signature piece: flip-flop necklace craft. SL TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
dmeyers84	Found it	3/21/2015	Found by Dustin, Lisa, Jake, Jordyn, and Seth	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Dan Fuller	Found it	3/21/2015	Nice spot and enjoyed the day with family on the first day of spring.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Write note	3/15/2015	out checking caches today. All is good	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Bman727	Found it	3/8/2015	Found it	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Jaty5	Found it	2/7/2015	With my mom and dad (AstroD) on our yearly trek to the Florida Keys. Continuing our walk along the trails. What should have taken a short amount of time to walk, took forever as mom and dad kept stopping to look and photograph all the birds they kept coming across along the way. After looking at the blue hole, mom made the quick find on this one before heading off further down the trail. Covered it up better than we found it. Thanks!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Astro_D	Found it	2/7/2015	After getting side-tracked at the bird feeder observation station for quite awhile, we decided to continue on down the trail and pick up a few more caches and see some more cool sites this park has to offer. Made it to the blue hole and grabbed some family photos before making a find on the cache. Thanks for the fun discoveries so far!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
GoodEye12	Found it	2/7/2015	Out geocaching on this beautiful day! Loved the Blue Hole, very beautiful. Also very interesting on how they are formed. This cache was well hidden, enjoyed finding it. There are no trackables in the cache like listed. Thanks for the cache though! Lovely day!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
TheFireCat	Found it	1/21/2015	TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BiG_BaD	Found it	1/2/2015	Found It!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lenahelen88	Found it	12/13/2014	I was able to grab this one while attending Caching with the Reindeer.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
efasit	Found it	12/13/2014	Two days in Bowling Green visiting a friend and what can we do? Of cause find some caches. So I decided to visit the lost river cages. So we went. There I found out I am not the only cacher that day because there was also an event going on. Lucky me, coming all the way from Germany and even could log an event now. But I got even luckier because on my way the owner himself accompanied me and my ‘muggle friend’. Dannie, thank you so much for showing me around I really had a good time. TFTC from Germany	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
wespen2010	Found it	12/13/2014	TFTC WesPen 2010	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
kycachehunters	Found it	11/10/2014	Tftc.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Danbg	Owner Maintenance	10/19/2014	Filled all the caching in the Cave caches up with goodies today. They all got picked clean last Friday. For the big kids I put a Lost River Geocoin, a gift certificate for the gift shop and two tickets for the boat ride and cave tour. The goodies are placed randomly in cache through the park	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
AR RStanton	Found it	10/2/2014	My wife and I took off for a few days to head over to the Mammoth Cave area for a few days. We cached both ways and while we were there. I managed to pick up 11 virtuals, 7 Earthcaches, my first and only webcam, a D5 puzzle and many other caches at interesting spots in 4 different states, including 2 that I had not cached in before. We enjoyed seeing all the places that we went, and appreciate all the COs that placed these caches, we had a great trip and geocaching was a big part of that. Thanks again to everyone, I have lots of fav points to give out.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
megneu	Found it	9/27/2014	Found it! Collected butterflies and left gemstones!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
WKU_Doc_D	Found it	9/26/2014	Container is a little damp on inside. Log is good. TFTC.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BrittFam4	Found it	9/20/2014	With bigblue1994	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BigBlue1994	Found it	9/20/2014	Tftc great	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
huckabeebug	Found it	8/30/2014	Originally signed log as booboo&pookie. Logging under my own acct	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Ted&Molly	Found it	8/30/2014	When I saw the name of this cache, I immediately thought of the blue hole on Caribbean islands, but these are different. It's really interesting how these form and why the water is blue. TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
buddy902100	Found it	8/30/2014	No inventory again.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
jwr31190	Found it	8/30/2014	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
kernelkat	Found it	8/16/2014	Found	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
devries6	Found it	8/15/2014	Visiting the cave area and thought this the perfect opportunity to get a few caches too! Thank-you!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
Sweet Tides Crew	Found it	8/12/2014	Nice walk after the tour. The cache was easily seen from the path so we hid it slightly better. TNLNSL TFTC! Sweet Tides Crew	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
NickWthepirate	Found it	8/9/2014	Fun Hike.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
6soren99	Found it	8/5/2014	Catching up on some vacation finds. Loved this area! TFTC!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
swateam	Found it	8/4/2014	We are full time RVer's from Texas spending a couple weeks in this area. Came here to take the cave tour, which we enjoyed & ended up doing some caching. Thanks! for the cache.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
SweetPeanut	Found it	8/3/2014	My aunt (shan7on) picked me up after my nap and I got to go with her on a caching expedition in Lost River cave. We got there and had time to find some other caches too, so this was one of them. I had never seen a blue hole before! Thanks!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
whurlwind226	Found it	8/3/2014	TFTC! with Team Donut	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
pbowler1999	Found it	8/3/2014	Here with Team Donut for the event. TFTC!!!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
BIG Mama K	Found it	8/3/2014	Love this area and seeing the blue hole an added bonus. TFTC	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
lizzie60	Found it	8/3/2014	Out with my niece and here niece....doing alittle caching and going to cave event as well. Such a great area to be at today.....will be back bringing more family soon.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
trinity 2008	Found it	8/3/2014	Tftc	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
shan7on	Found it	8/3/2014	Found blue hole #3 and now #2. Thanks for the excuse to exercise!	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
conatserj	Found it	8/3/2014	Not so blue today :)	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
di75duo	Found it	8/3/2014	We came for the event and tried to grab all the caches in the park while here. Enjoyed finding each one. Thanks for hiding these to add to our fun. Nice place to visit.	https://www.geocaching.com/geocache/GC1N7KG_caching-in-the-cave-the-blue-hole-2
