users	status	date	clean_log	i
kcmose	Found it	2/18/2003	9:14 2nd of 10. Nice easy cache. TNLN. Thanks.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
bizjetplt	Found it	2/2/2003	Found the cache with my family on this beautiful afternoon. We took a Kitty picture frame and a green Army man. We left a lady bug bead, snowman figure, and dropped off the Dollar Dog Travel Bug. Thanks for the cache! Bizjetplt	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Puzzzler	Found it	1/16/2003	Being from out of town, I didn't find the right parking location, so I ended parking on the south side of the park and buskwacking through the woods. Normally this wouldn't be too bad, but today there were 3 inches of snow on the ground. Finally, after crossing the creek, I came upon the regular trail and followed it towards the cache. After reading the hint, and brushing off snow, I discovered the hiding place. Thanks for the fun. Dave	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
GEOTRACK	Found it	1/5/2003	This is a nice park, and being 49 degrees on Jan.5,03 made a good day for geocaching. Took Orlando pocket knife, left pic frame and water game. Thanks for the site. Bob,Linda, and Rockett spelled with the dots. :}	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
CCDAWG	Found it	1/1/2003	LAST ONE FOR THE DAY. TOOK THE WORLD MARBLE, AND ADDED THE 2003 FOSTERS CALENDAR	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Evie'sMom&Dad	Found it	1/1/2003	Found at 11:00 this morning. 1st find for the year! Took a guitar pick, bank robber guy and rubbermaid keychain. Left Beatles trading cards pack and new pair of purple gloves. Dan, Lea & Evie	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
cortneyofeden	Found it	12/31/2002	Nice and easy find in a lovely little park. As a caver, it's too bad that they blasted the place closed - there aren't many caves in this part of Missouri. Packed out a bag of trash. Looks like some teenagers had a little party in the park not too long ago. Didn't get all of it, but got a decent number of bottles and cans out of the fire ashes. Took a book (Devil's Advocate) which I'll read and place in another cache, as well as a little green plastic frog. He just begged me to come along so he can sit on my dashboard for a while. Left several stamps and an ink pad, as well as a world marble from the DeLorme's store in Maine. Thanks for placing this! -Cortney of Eden and Ethan [last edit: 12/31/2002 1:25:03 PM PST]	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Team Tecmage	Found it	12/29/2002	Stopped here after finding Maple Woods Nature Cache. We were surprised to find the park back here. Found the cache in good shape. TNLN. thanks	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
KcOnAFly	Found it	12/21/2002	Great cache. Nice park. Will have to come back when its nicer out. It was good to find a friend who wanted to hitch a ride. Matt the Medic and I are spending some time together until I can send him on his way to some remote and peaceful place. In the mean time he and I stopped by the Paradise1, Mt. Gilead, Old Rugged Cross, Springtown Gazebo, The Elms caches. We tried to get to the Maple Woods Nature Reserve Cache but couldn't due to construction and by That Dam Cache, and Waterfall Cachecade but couldn't because they close the parks at 4:00 PM. !? Oh well had a great time...	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Rabidog	Found it	12/17/2002	Great Cache! I found the cache without much problem...but let my kids sit on top of it without telling them for awhile. They were suprised! My girl took the flachlight, and my son took small pocketknife. We left a stuffed bear, a firetruck, and The Matt Medic Travel bug. Bye Matt...send the kids a picture if you get a chance. Rabidog and Crew	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
LuAnne and Dan	Found it	12/14/2002	Nice site, great park. Beautiful day. Path can be explored all around the park, along the creek. Bathrooms closed for the winter.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
olcoon & Tigger2	Found it	12/8/2002	Secluded park. Found easy enough. Took paint tray, & Where's George $ bill. Left green frog, ruler, & paperback book, Devil's Advocate. ( Good read ). Took son Nick on his 1st geocache. olcoon & Tigger2 & Plaskey.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Jedibubba	Found it	11/17/2002	Took my 6-year old daughter with me. This was her first time. Nice park. Cache in good shape. A little water in the black bag, but the cache was dry. Took Star Wars toy, left pocket knife. Thanks for the fun afternoon.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
KCcacheSeeker	Found it	11/10/2002	My daughter and I had a nice walk in the woods finding our first geocache ever. We looked around, just off the trail and ended up standing on top od the cache before noticing it!	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Triac	Found it	11/7/2002	Thanks for the cache! Nice park too. Will have to come back and walk the trails sometime. Sandra really liked this one since she found it first. Took: ruler Left: Wheresgeorge dollar Thanks again!	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
byonke	Found it	11/5/2002	I've known about this park for years, but I have never been back here. This is a nice secluded park with good facilities. We found the cache easily. The cache was dry, in good condition and well hidden. We took a bottle opener and left 'Star Wars' toys. Thanks Brian and Carlin	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
sunsetnkc	Found it	10/27/2002	Nice park, glad to find it. Have drove by it hundreds of times.... cache was good, nasty day out.... Sunsetnkc... nick	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
espd-blue	Found it	10/18/2002	My three sons (Kyle, Kaleb, and Kole) and I found the cache. This was the second cache for us tonight. The boys took a happy meal toy, glow stick, and Oldies 95 sticker. They left a cowboy, wind up rabbit, and Elmo racecar. This was a nice park. Wish the cave was still here. The clues were excellent, we found it easily, even at last light. Thanks for the fun. Brian Kennedy (espd-blue).	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
plepj	Found it	10/16/2002	Very easy to find for 3 boys and a mom in the rain. We thought the dificulty should be a 1/1. Lots of room and open area for a group picnic. Nice walking trails. Took pocket knife, deck of cards and key chain. Left watercolors, bookmark, little journal book. Took the Where's George dollar bill. Will place that in Back to Nature in Parkville. Thanks PLEPJ	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
kcleo1945	Found it	10/12/2002	Wow! What fine hiding place. Of course it was raining today. I left the Where's George seriel no.l01982634a, series no. 2001.Saw the Xena Warrior travel bug. Real good cache.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
dda	Found it	10/12/2002	Took Xena Warrior Princess. She is headed to Indiana with Electric Buzz and Gold Chopper and me. Nice cache. dda (Indiana)	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
sregitum	Found it	9/28/2002	4th of 4 today. Brought the grandparents with us. Went the wrong way for awhile- then we resorted to Junior Woodchuck Guidebook - found it easily. Took nothing, left nothing. Thanks Don and Bryan for a fun day of geocaching. sregitum+grandparents Emporia, KS	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
kcdreamer	Write note	9/27/2002	I have dropped off Xena Warrior Princess Travel Bug. Don't let her costume and chains fool you, she is a lady. Please help her find her lost friend Gabrielle by releasing her to another site. [last edit: 9/27/2002 4:43:27 PM PST]	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
kc0jvb	Found it	9/23/2002	nice park i used to live down the street from there along time ago and never new it was there.alot of nice trails left a smashed penney of southern belle from union station .took nothing Brian ( kc0jvb)	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
KC0LTA	Found it	9/22/2002	This is a pretty cool area with lots of good trails to walk. I didnt know that it was there and I live not too far away. The cache was in good shape and in a good hiding spot. I had a good time finding this one. I took nothing and left nothing. I did sign the log book. Lary McCollum	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
floatin	Found it	9/21/2002	Like Paddlin said 11th of the day we were a bit tired and the dogs were sleep walking.This is a great park thanks for placing the cache.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
paddlin	Found it	9/21/2002	Great Park, Nice find. Seemed to be alot of dog traffic. We had to watch our 2 so they didn't get away. Last of 11 for the day, I guess thats good enough. thanks, Paddlin TNLN [last edit: 9/22/2002 8:14:05 AM PST]	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
P-3 Nav	Found it	9/21/2002	When we arrived, there was a man cutting down some trees. He had grown up around the area, and told of exploring the cave as a boy. As we were talking, the Cottinghams drove up, so we searched for the cache together. Angela found it at 1240, and we took turns going through the prizes and writing in the log. Took a compass keyring, left a Japanese 5 yen minted Heisei 3 (1991). [b]PITS factor[/b] ([b]P[/b]oison [b]I[/b]vy, [b]T[/b]icks, [b]S[/b]tickerburrs) observed today: [b]1-0-4[/b].	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Wsmittytoo	Found it	9/21/2002	Curses, foiled again. P3-NAV and Cottingham beat us to this one. I was hoping for the TB but was again about 20 minutes late. We took the wrong way in and we saw a little more of the trails than we needed to to get this one. Still a nice walk through the woods though. Took nothing. Picked up the trash at the pavilion where some dumb butt knocked the trash can over and spread the contents around. We also flipped the picnic table back over. It looked like someone was pretty either pretty mad or just stupid. Thanks [last edit: 9/22/2002 6:39:51 AM PST]	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
cottingham	Found it	9/21/2002	Ran into P-3 and his son in the parking lot. (Not literally.) Angela found the cache first, by using her eyes instead of the GPSr. Left a pack of playing cards; took Jake's Horse.	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
trumpetr	Found it	9/16/2002	Nice little hidden park, Cache was easy to find once we had the right coordinates in the GPS. Left Jakes Horse Travel Bug. Please Help him get to St. Joe and places onward. Thanks M&M	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
GEOtoby	Found it	9/15/2002	This was the best, nice neighborhood park, close to home. Went with GeoTellulah, the long way round. SOkay we enjoyed the hike. Cleared out all the spider webs for the day Good clues, found with ease!! Just the way I like it.... Took; Army can opener keychain Left; flat head/phillips screwdriver & friendship bead braclet. Thanks for placing this one!! Toby [last edit: 9/22/2002 7:14:28 PM PST]	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Tellulah	Found it	9/15/2002	Found the cache at 1645, such a cool area. Went with Geotoby, We took the long way around, as we have a certain knack for! We were too busy looking around and not paying attention to the gps and passed the cache before we found the trail and figured it would wind around, which it did. Great hiding spot, 2nd of 2 we found that day hidden under a pile of rocks. Took Las Vegas keychain and left a compass keychain and one of my silly copper jewels. Thanks for leading us to this interesting spot, will return sometime with picnic paraphernalia! Tellulah	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Geo-Voyager	Found it	9/15/2002	1321 Hours. This was a great little park. The paths were great and we enjoyed the quiet within the city. We found the cache with little problem. We just looked in the rocks. We took the puzzle and we left the Jack Rabbit Mini Hot Wheel Travel Bug (#209261). Good Luck Jack Rabbit on you trek West. Thanks for the fun. Geo-Voyager - Tony & Mike	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
Steve Brown	Found it	9/15/2002	1525 - Another neat little park that did not know about. Thanks for bringing us here. We enjoyed the hunt. We took the travel bug. Thanks for placing the cache. Steve & Mary Brown PiTS factor for this cache today is 5:0:3 Pi = Poison Ivy(0-9) T = Ticks(0-9) S = Stickers/Stick Tights(0-9)	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
flintknapper	Found it	9/15/2002	Perfect morning for caching in a nice park. Coordinates took me straight to it. Took : crystal Left: Movie pin, toy, and 99fm sticker Thanks for hiding this one	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
brettd	Found it	9/14/2002	It wasn't quite so easy for me to find it than Wolfmann. I'm sitting at home about 5:00 this morning finishing up information for my geocaching trip to Columbia, MO, and I notice this new cache. I figure that P-3, Wolf, and/or BYonke will be here today. I wondered how I could sneak in there and get it before them, if I was in Columbia. The answer was obvious - I'd have to go before I went East (in the dark). This is the first cache I have attempted in the dark and there were some unforseen challenges. Not only can you not see the cobwebs, stickers, trails etc., it was foggy to boot. After I found the cache (no-one else was crazy enough to go after it last night), a piece of almost invisible barb-wire reached out and skewered my shoelace right at the base of the tongue. As I did my twirling gymnastic impression, I was wondering what I would fall on, and how long a tetanus shot was good for. This time, though, I didn't fall down or get poked - just twisted up my shoe in the barbwire. I was prepared for once, and used my multitool's wire cutter so I could make my getaway. The good news is that there aren't any boogeymen out here, and the coordinates are right-on Took/Left nothing	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
wolfmann	Found it	9/14/2002	Found quick and easy. Thanks for placing. Needs to be little harder for me, if you not want me to find it. Thanks for the fun. Nice location. TNLN Wolfmann Kansas City KS	https:/www.geocaching.com/geocache/GC8D98_smiths-cave
myotis	Archive	2/24/2004	Well at least it got one find	https:/www.geocaching.com/geocache/GCBFE5_cave-branch-cache
Soldiers of Fortune	Found it	2/21/2004	As Barry already described this area is a beautiful example of what makes our Ozark Mountains special. This was our second backpacking trip and we are now spoiled due to finding a perfect camp site. It was disappointing finding the chewed-up cache lid because it means that the rest of the cache is now trash somewhere in this pristine area. It would be great to see a cache placed here in a container that can't be destroyed. Thanks Myotis for giving us incentive to visit Rock Pile Wilderness. Dana, Barramus, Zoe and Beauty	https:/www.geocaching.com/geocache/GCBFE5_cave-branch-cache
Barramus	Found it	2/21/2004	We've had our sites' set on this cache for a while now. This weekend we set out to do it finally. We parked on top of Little Grass Mountain, the entrance to Rockpile Mountain Wilderness. I remember this trail from doing the Rock Pile Cache 2 years ago. The hike to this cache is about 2 miles farther but not as difficult as Rock Pile cache. We setup camp at Myotis's recommended spot and it was beautiful. There was plenty of water in the creek and a nice flat spot for the tent. Also there was an existing fire ring so having a fire wasn't a problem. After settng up camp we proceeded downstream to get the cache but was sidetracked by the beauty of the area. This is a most awesome area and highly recommended to anyone able to make it here. I've uploaded a few pictures of the canyon area. The sun was setting soon so we decided to hit the cache. About 100' from the cache coordinates we saw something blue in the leaves. Dana reached down and picked up a chewed-up lid from the cache. We searched for the container and logbook but couldn't find anything else. Found the item listed in the clue but nothing there either. We tracked about 5 miles in and about the same going out even though we bushwacked to Rock Pile cache. Hopefully this cache will be replaced. It would make a great group hunt. Barry, Dana, Zoe and Beauty.	https:/www.geocaching.com/geocache/GCBFE5_cave-branch-cache
SCHAPE	Write note	1/7/2003	Sorry to hear about your dad Myotis. I think getting out and doing the things you enjoy again will help ease the pain even if its just for a short time. Take care and keep up your good work. p.s. What ever became of the Eastwood II project? LATER	https:/www.geocaching.com/geocache/GCBFE5_cave-branch-cache
gdub65483	Write note	2/23/2019	TFTC!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
gdub65483	Found it	2/23/2019	TFTC!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
TracyLyn	Found it	7/26/2017	I was not entirely happy about the spider guardians of the cave...but they were friendly enough to let me pass (even if very squeemishly!!). The find was quick and the log signed even quicker, the fear of spiders kept me on a fast pace lol. Thanks for this very cool location and for keeping this cache going for so long! =) -TracyLyn Visiting from Youngstown, NY (near Niagara Falls/Buffalo) Find # 1380	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
brandonbass23	Found it	5/18/2017	😁	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
keith121286	Found it	9/2/2016	TFTH!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
hightechhillbilly	Found it	5/23/2015	The Mrs. and I are cemetery hopping on this Memorial Day Weekend. This cache has been on my radar for awhile, not anymore. Very cool location for a cache! TFTC jhwk!!!!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
leiadahn&MAK	Found it	5/1/2015	What to do on a unexpected day off? Go after some geocaches that are off the beaten path! With MAK in school, I took miss Lilly out for the day. She hated it when I went up without her! What a cool place! Thanks for the fun!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
tysapper73	Found it	7/18/2014	Definitely an awesome location a favorite from me	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
sshhill	Found it	2/17/2014	Good location. Neat hiding place.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
srosa	Found it	1/18/2014	This was a great geo cashe, we really enjoyed finding the cave. Thanks for hiding it.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
brandonbass6	Found it	9/2/2013	This is one of my favorite ones so far!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Didg Guy	Found it	4/14/2013	OCW K-Team. Thanks for bringing me here!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
K-TEAM	Found it	4/14/2013	Thanks for the hide. K-TEAM Winfield Missouri	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Rebeldrifter	Found it	4/4/2013	very cool place	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
MIQuaks	Write note	3/30/2013	TB dip	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
MIQuaks	Found it	3/30/2013	Jhwk we found your cache Tiney Cave Cache (GCCB7D) on 03/30/2013 at 10:05. This is our find #878 since starting caching on 9/8/10. Found with my Oregon 550 & iPhone 4. Thanks for playing this game and placing this cache. Liked coming to this area. MOQ'S in Missouri, caching everywhere we can. Keep on caching!!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
TheVermeulens 	Found it	12/17/2012	This was the best of 10 for the day! Awesome place.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
nicoteam2	Found it	12/16/2012	Cool cave	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
clafav01	Found it	12/16/2012	Tftc	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Garvey Squad	Found it	11/10/2012	100th Milestone reached with hubby mpgsab, found this cave cache on 11/4/12. Grabbed diego toy and geocaching bottle cap, dropped smiley stone and super ball. Cache has been unfounded for over a year. Tftc!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
garvitzo	Found it	11/4/2012	Tftc. Hasn't been opened for about a year so thought this would be good for our 100th milestone, found with wife Garvey Squad. Love time capsules. Taking charlie for a journey around the world.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Niles Ohana	Write note	1/27/2012	Going to get this one tomorrow, so if anyone wants to go with me then let me know.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Chantey422	Found it	11/10/2011	One of my favorite caches so far! Love that kind of thing! It was pitch dark by the time we were about to head back and that was fun too! A lil eerie but fun:-) TFTC!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Postal Eagle	Found it	10/15/2011	Found it with my buddy after a successful Turkey Hunt this morning. Great hide and beautiful area. Left Good Time Charlie here to rest in the cave.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Talks2Dinosaurs	Found it	10/15/2011	Out caching with NRL picking up caches south of Rolla in Phelps County. This was a fun one, very enjoyable and quite a challenge. We got a chance to try out the new cheap but quite useful walking sticks I picked up on my Kentucky vacation a few weeks ago. I highly recommend a good walking stick when going for this one. It'll help. TNLNSL. TFTC!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
NRL	Found it	10/15/2011	Very fun place to get to! We found the cache on the floor of the cave, so we placed it back up where we figured it should be, it's not too bad of a reach. I even climbed up a little 'farther' into the cave to explore. We also found another very small cave on the way out that had a spring coming out of it. Thanks for sharing the area!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
5dubyas	Found it	10/8/2011	This was an awesome cache. The five year old loved climbing up to the cave. We parked up the road from it a bit so that we goa bit of a hike in. The little cave was really cool. Thanks for the awesome hide.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Rthr B Clmbng	Found it	10/24/2010	Nice place for a hide. So started 6 miles to the West and it took me 3 hours to find my way there, and this was by car!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
nmorse	Found it	10/24/2010	very nice. had lots of fun	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
kristianmatthews	Found it	10/21/2010	Great cache. Had a lot of fun driving out to this one from FLW and climbing into the Teeny Tiney Cave :)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
speedtrap55	Found it	10/4/2010	On vacation, saw this cache was close. Brought a friend along, neat placement! TFTC SL	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Country-Kidz	Found it	9/25/2010	Nice climb. TFTC.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
3Foxs	Found it	9/6/2010	Have Fun, TL/LN	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
rmmowry	Found it	12/27/2009	TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Top.	Found it	12/12/2009	Tricky getting up to the area, but what a cool spot TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
DAColemanS	Found it	12/12/2009	Cool cave. Out with TAMNRoach. You will need a tall person for this one. Met some fellow cachers on the way up. This cache could be interesting on an icy day.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
TAMNRoach	Found it	12/12/2009	What a cool little cave. TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
cataylor250	Found it	12/12/2009	Great location. Top. and I wanted to make sure we got this one while here at FLW. Parked down on the road and made the hike to the cave. SL and dropped a TB. On our way out we met up with some fellow geocachers and shared info on other local caches.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
cjyhc4	Found it	11/22/2009	Fun cache. Nice little climb up the hill, got to test out my new boots (they are fabulous!). Both my boyfriend and I are a little short for the hiding spot. Thankfully, he's very monkey-like and was able to scramble up on the ledge to get it. Might want to consider setting a large rock in the cave for shorter (5'7") folks like us to stand on.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
saltdog76	Found it	11/8/2009	NICE LITTLE HIDE. TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Swampbilly	Found it	11/1/2009	I loved this cache, I had found the cave by myself but didn't go in because I wanted to wait for my son to be with me. I am glad I waited, I had to lift him up and let him snag the cache for me because I am not quite tall enough for that reach lol. TFTC!!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
YoCacheCrazy	Found it	10/22/2009	Did this at night, challenging but super fun! great hide!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
SAPPERMAN74	Found it	9/26/2009	This was a great hid...I advise to wear good gripping hiking boots...you will need them....took nothing but left a hand held fishing game(very addictive glad to be rid of it...lol)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
toole	Found it	9/6/2009	Almost forgot about logging this one. It was decent weather the day we went. Tromped past a ton of spider webs. Cool cave.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
xring	Found it	7/4/2009	I wished I would have had my ROPE to get to this one, but I finally made it and made it back down the mountain. TNLN SL TFTC xring	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
seskds	Found it	6/14/2009	Good one. Took rubber duck left keychain flashlight and signed log book. Thanks seskds	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Wrecks30	Found it	6/7/2009	Awesome Cache, wasnt sure if i was supposed to go in or not, lol...anyway thanks for the Hide!!! TNLN!!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Wildwoodflwr	Found it	4/1/2009	I took some friends who were new to geocaching. They loved it! I thought it was great that others who found the cache by accident signed the log and replaced the cache. That's great! TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
loudkiap	Found it	2/22/2009	Great location! The cave looks amazing inside.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Skugsy	Found it	2/22/2009	Whoa!!! Who ever hid this had to be half mountain goat. Great find though. Just watch out for all the animal poo.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
RicknJoy	Found it	2/20/2009	Whew! Yes, that IS quite a climb! I didn't need the flashlight that I brought with me, and I didn't need to stretch, either, but then, I'm naturally stretched! TNSL, L-wooden nickel TFTC! RicknJoy - Maries county, MO (Rsolo)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
acesquad	Found it	2/7/2009	very nice!!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
smkmallred	Found it	1/3/2009	Great cache. Come prepared for climbing. Dropped off Jeep Travel Bug.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
FRIED OKRA	Found it	12/8/2008	Great cache! This has to be the smallest cave I've ever been in. I bet this cave has some great stories to tell. Cache in excellent condition. Easy in and out in the winter. No bugs, no poison ivy, no tall grass! TFTC. I took the used up disposable camera. I'll develop the pics and post. Camdenton, Mo.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
riotgirl	Found it	10/25/2008	Very cool place to find a cache! I want to go back again and take some footage of the area- which reminds me, the camera was full :( I had also left my camera AND camcorder in the car by accident! Ugh, but will be going back with a friend so he can find it, too :) The GPS was jumping around a bit, but with your clues, we found it just fine :D I brought a friend who is new to the game and does not have a SN yet, so he signed with his real name (Dustin). Thanks again for this awesome cache!! RIOTGIRL!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
obscureantonym	Found it	9/6/2008	That was a neat cave. I found it about 7:30PM and really did not have time to explore it like I wanted to. This will still have to remain on my to do list. Darn I hate when there is a neat to go back to. That was one of the steeper climbs I did today. Glad there are a lot of trees to grab on to.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
ahsjd	Found it	4/27/2008	Found on a late morning turkey hunt. Turkey's were gobbling so I plugged in this location. This was my 100th find. What a unique hiding place to find my 100th find. It was a moving experience. Signed log took nothing. TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Sapper489	Found it	12/31/2007	Found it this time I took a light and found it quick, took a picture with the camera. TNLN SL Sapper489	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
twofigs	Found it	10/7/2007	Terrain IS tricky but sooo worth it! Really have to pay attention to the description and clues. Only our second but I'm hooked on geocaching. The challenge of this one made it even more fun. Great location!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
2newduces	Found it	10/7/2007	We had friends from Chicago visit for the weekend and decided to go geocaching it was our First time but my friend did it before with her brother in Burlington Wi. We found it but it was a challenge and gps did go in & out of range making it pretty tricky to find. We left a mini puzzle from previous cache(Kaintuck Natural Bridge). We logged our entry,took a picture,took a lei & will put in the next cache on our next trip out.Thanks for a GREAT & sorta hard to find cache. After only our 2nd cache we really want to hide our own & we will someday soon.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
parrothead44	Found it	9/23/2007	took a trip south of FLW and this was my first cache. cool site. took pic and left an attack signature frog. couglt	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
GACCAP	Found it	9/13/2007	Found in a neat loacation at 0944. I approached from the trail on the south and the climb was interesting. I wonder if a different approach would be easier? No bats observed. Geocache is in good condition and was protected from the 5 inch rain a few days earlier. Took cozy and left moose. Signed log and took pic.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
CHAOS!	Found it	5/20/2007	Man! We flushed a turkey on the way there! Scared the bejesus out of us! A bat high in the cave squeeked at us. We took it as "get out" 1330hrs T = N/A L = a Lizard TFTC CHAOS!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Spotswood	Found it	4/22/2007	What a great location. I took my friend who's never been Geo Caching before, and this location sold him on it. TN left a football signed log. Thanks	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Army Cadet	Found it	4/21/2007	Found it, great cache. Really neat small cave. Saw three bats and a little salamander. Hope you have a great time!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
huckfinn28	Found it	3/4/2007	found @ 1900 it was not that scary until i saw animal bone near the entrance of the cave. took pic left nothing. cool cache for nighttime!	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Nolehawks	Found it	12/23/2006	Visiting from Florida and wanted to show some relatives what caching was all about. This was the first day of caching for Pain in the Glass. This cache got them hooked! What a great location! We had a little trouble finding the correct road in but after passing it twice, we were on our way. The cave was very cool! The kids climbed around up top awhile and then we all sort of slide down the mountain. Left an iguana. TN TFTC	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
pain in the glass	Found it	12/23/2006	Found this with my family from Florida, Rolla Rolla and Nolehawks. A great place to go and enjoyed the climb and view even if we had to slide down on our backsides.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
